"","Wavelength","Reflectance"
"1",350,0.21665
"2",351,0.21632
"3",352,0.19772
"4",353,0.18842
"5",354,0.18507
"6",355,0.18339
"7",356,0.18273
"8",357,0.18156
"9",358,0.17523
"10",359,0.16975
"11",360,0.1667
"12",361,0.16095
"13",362,0.15634
"14",363,0.1556
"15",364,0.15508
"16",365,0.15352
"17",366,0.14826
"18",367,0.14241
"19",368,0.13676
"20",369,0.13264
"21",370,0.12971
"22",371,0.12756
"23",372,0.12195
"24",373,0.11737
"25",374,0.11624
"26",375,0.11235
"27",376,0.10806
"28",377,0.1051
"29",378,0.10599
"30",379,0.10831
"31",380,0.10555
"32",381,0.10437
"33",382,0.10491
"34",383,0.1032
"35",384,0.10085
"36",385,0.09815
"37",386,0.09464
"38",387,0.0907
"39",388,0.08651
"40",389,0.08254
"41",390,0.07957
"42",391,0.07866
"43",392,0.07745
"44",393,0.0764
"45",394,0.07637
"46",395,0.07711
"47",396,0.07817
"48",397,0.07851
"49",398,0.07799
"50",399,0.07714
"51",400,0.07848
"52",401,0.07948
"53",402,0.07961
"54",403,0.08169
"55",404,0.08333
"56",405,0.08325
"57",406,0.08348
"58",407,0.08513
"59",408,0.0891
"60",409,0.09459
"61",410,0.09707
"62",411,0.08999
"63",412,0.0856
"64",413,0.08314
"65",414,0.08106
"66",415,0.08157
"67",416,0.0835
"68",417,0.08365
"69",418,0.08445
"70",419,0.08583
"71",420,0.08722
"72",421,0.08775
"73",422,0.08757
"74",423,0.0883
"75",424,0.08889
"76",425,0.089
"77",426,0.0881
"78",427,0.08769
"79",428,0.08827
"80",429,0.08802
"81",430,0.08769
"82",431,0.08751
"83",432,0.08695
"84",433,0.0866
"85",434,0.08688
"86",435,0.08763
"87",436,0.08828
"88",437,0.08839
"89",438,0.09054
"90",439,0.09182
"91",440,0.09012
"92",441,0.0885
"93",442,0.08751
"94",443,0.08804
"95",444,0.08774
"96",445,0.08733
"97",446,0.08794
"98",447,0.08748
"99",448,0.08678
"100",449,0.08705
"101",450,0.08693
"102",451,0.08655
"103",452,0.08608
"104",453,0.0859
"105",454,0.08584
"106",455,0.08562
"107",456,0.08545
"108",457,0.08534
"109",458,0.08533
"110",459,0.08521
"111",460,0.08499
"112",461,0.08469
"113",462,0.08471
"114",463,0.08487
"115",464,0.08468
"116",465,0.08457
"117",466,0.08456
"118",467,0.08469
"119",468,0.08477
"120",469,0.08483
"121",470,0.08491
"122",471,0.08475
"123",472,0.08452
"124",473,0.08442
"125",474,0.0844
"126",475,0.08436
"127",476,0.08413
"128",477,0.08393
"129",478,0.08372
"130",479,0.08348
"131",480,0.08317
"132",481,0.08293
"133",482,0.08294
"134",483,0.08293
"135",484,0.08288
"136",485,0.08275
"137",486,0.08264
"138",487,0.08259
"139",488,0.08262
"140",489,0.08267
"141",490,0.08268
"142",491,0.08258
"143",492,0.08281
"144",493,0.08304
"145",494,0.08303
"146",495,0.08299
"147",496,0.08302
"148",497,0.08317
"149",498,0.08314
"150",499,0.08324
"151",500,0.08356
"152",501,0.08373
"153",502,0.08391
"154",503,0.08417
"155",504,0.08458
"156",505,0.08497
"157",506,0.0853
"158",507,0.08575
"159",508,0.08627
"160",509,0.08686
"161",510,0.08769
"162",511,0.08843
"163",512,0.08915
"164",513,0.09019
"165",514,0.09137
"166",515,0.09267
"167",516,0.09402
"168",517,0.09563
"169",518,0.09733
"170",519,0.09885
"171",520,0.10075
"172",521,0.10278
"173",522,0.10467
"174",523,0.1067
"175",524,0.10884
"176",525,0.11107
"177",526,0.11314
"178",527,0.1151
"179",528,0.11698
"180",529,0.11889
"181",530,0.12061
"182",531,0.1221
"183",532,0.12334
"184",533,0.1247
"185",534,0.12609
"186",535,0.12701
"187",536,0.12788
"188",537,0.12866
"189",538,0.12926
"190",539,0.12975
"191",540,0.1302
"192",541,0.13068
"193",542,0.13103
"194",543,0.13132
"195",544,0.13162
"196",545,0.132
"197",546,0.13227
"198",547,0.1324
"199",548,0.13273
"200",549,0.13301
"201",550,0.13322
"202",551,0.13343
"203",552,0.13351
"204",553,0.13344
"205",554,0.13321
"206",555,0.13282
"207",556,0.13223
"208",557,0.13146
"209",558,0.13079
"210",559,0.12999
"211",560,0.12897
"212",561,0.12803
"213",562,0.12698
"214",563,0.1258
"215",564,0.12451
"216",565,0.12317
"217",566,0.12179
"218",567,0.12037
"219",568,0.11883
"220",569,0.11723
"221",570,0.11565
"222",571,0.11389
"223",572,0.11222
"224",573,0.11078
"225",574,0.10944
"226",575,0.10808
"227",576,0.10675
"228",577,0.10566
"229",578,0.10455
"230",579,0.10344
"231",580,0.10242
"232",581,0.10157
"233",582,0.10076
"234",583,0.09991
"235",584,0.0991
"236",585,0.09841
"237",586,0.09784
"238",587,0.09728
"239",588,0.09672
"240",589,0.09619
"241",590,0.09576
"242",591,0.09539
"243",592,0.09504
"244",593,0.09466
"245",594,0.09435
"246",595,0.09406
"247",596,0.09379
"248",597,0.09362
"249",598,0.09346
"250",599,0.09324
"251",600,0.09287
"252",601,0.09261
"253",602,0.09234
"254",603,0.09203
"255",604,0.09173
"256",605,0.0914
"257",606,0.09102
"258",607,0.09059
"259",608,0.09014
"260",609,0.0897
"261",610,0.08928
"262",611,0.08872
"263",612,0.08814
"264",613,0.0876
"265",614,0.08717
"266",615,0.08669
"267",616,0.08617
"268",617,0.08572
"269",618,0.08539
"270",619,0.0851
"271",620,0.08478
"272",621,0.08449
"273",622,0.08425
"274",623,0.08404
"275",624,0.08388
"276",625,0.08375
"277",626,0.08368
"278",627,0.08367
"279",628,0.08367
"280",629,0.08367
"281",630,0.08364
"282",631,0.08353
"283",632,0.08336
"284",633,0.08315
"285",634,0.08294
"286",635,0.08279
"287",636,0.08255
"288",637,0.08223
"289",638,0.08188
"290",639,0.08143
"291",640,0.08098
"292",641,0.08059
"293",642,0.0802
"294",643,0.07978
"295",644,0.07937
"296",645,0.07902
"297",646,0.07868
"298",647,0.07834
"299",648,0.07803
"300",649,0.07791
"301",650,0.07776
"302",651,0.0776
"303",652,0.07747
"304",653,0.0775
"305",654,0.07749
"306",655,0.07744
"307",656,0.07743
"308",657,0.0774
"309",658,0.07729
"310",659,0.07711
"311",660,0.07705
"312",661,0.07703
"313",662,0.07702
"314",663,0.07702
"315",664,0.07702
"316",665,0.07709
"317",666,0.07721
"318",667,0.07739
"319",668,0.07764
"320",669,0.07793
"321",670,0.07823
"322",671,0.07858
"323",672,0.07906
"324",673,0.07956
"325",674,0.07999
"326",675,0.08046
"327",676,0.08111
"328",677,0.08186
"329",678,0.08258
"330",679,0.08339
"331",680,0.08419
"332",681,0.08497
"333",682,0.08576
"334",683,0.0865
"335",684,0.08722
"336",685,0.08791
"337",686,0.08853
"338",687,0.08901
"339",688,0.08956
"340",689,0.09031
"341",690,0.09115
"342",691,0.09231
"343",692,0.09383
"344",693,0.09576
"345",694,0.09844
"346",695,0.10151
"347",696,0.1052
"348",697,0.10979
"349",698,0.11468
"350",699,0.12037
"351",700,0.12678
"352",701,0.13357
"353",702,0.14024
"354",703,0.1476
"355",704,0.15529
"356",705,0.16268
"357",706,0.17069
"358",707,0.17907
"359",708,0.18738
"360",709,0.19525
"361",710,0.20392
"362",711,0.21287
"363",712,0.222
"364",713,0.2313
"365",714,0.24001
"366",715,0.24932
"367",716,0.25915
"368",717,0.269
"369",718,0.27827
"370",719,0.28808
"371",720,0.29833
"372",721,0.30856
"373",722,0.31872
"374",723,0.32882
"375",724,0.33899
"376",725,0.34906
"377",726,0.35807
"378",727,0.36749
"379",728,0.37693
"380",729,0.38597
"381",730,0.39473
"382",731,0.40331
"383",732,0.41155
"384",733,0.41938
"385",734,0.42683
"386",735,0.43395
"387",736,0.44066
"388",737,0.44702
"389",738,0.45313
"390",739,0.45873
"391",740,0.46395
"392",741,0.46874
"393",742,0.47312
"394",743,0.47727
"395",744,0.48106
"396",745,0.48466
"397",746,0.48805
"398",747,0.49111
"399",748,0.49384
"400",749,0.49624
"401",750,0.49841
"402",751,0.50046
"403",752,0.50229
"404",753,0.50392
"405",754,0.50547
"406",755,0.50693
"407",756,0.50801
"408",757,0.50909
"409",758,0.50997
"410",759,0.51073
"411",760,0.51155
"412",761,0.51224
"413",762,0.51273
"414",763,0.51313
"415",764,0.51349
"416",765,0.51376
"417",766,0.51388
"418",767,0.51406
"419",768,0.51424
"420",769,0.51438
"421",770,0.51448
"422",771,0.51436
"423",772,0.51443
"424",773,0.51456
"425",774,0.51451
"426",775,0.51441
"427",776,0.5145
"428",777,0.5144
"429",778,0.51419
"430",779,0.51429
"431",780,0.51438
"432",781,0.51441
"433",782,0.51436
"434",783,0.51428
"435",784,0.51423
"436",785,0.51418
"437",786,0.5142
"438",787,0.51412
"439",788,0.51392
"440",789,0.51377
"441",790,0.51398
"442",791,0.51393
"443",792,0.51385
"444",793,0.51384
"445",794,0.51382
"446",795,0.51383
"447",796,0.51369
"448",797,0.51344
"449",798,0.51339
"450",799,0.51361
"451",800,0.51345
"452",801,0.51335
"453",802,0.51331
"454",803,0.51336
"455",804,0.5134
"456",805,0.5131
"457",806,0.51304
"458",807,0.51312
"459",808,0.51309
"460",809,0.51305
"461",810,0.51328
"462",811,0.51312
"463",812,0.51303
"464",813,0.51297
"465",814,0.51294
"466",815,0.51297
"467",816,0.51308
"468",817,0.51329
"469",818,0.51323
"470",819,0.51309
"471",820,0.51304
"472",821,0.51308
"473",822,0.51307
"474",823,0.51291
"475",824,0.51292
"476",825,0.51303
"477",826,0.51299
"478",827,0.51273
"479",828,0.51258
"480",829,0.5127
"481",830,0.51273
"482",831,0.51275
"483",832,0.5127
"484",833,0.51257
"485",834,0.51254
"486",835,0.51225
"487",836,0.51245
"488",837,0.51252
"489",838,0.5124
"490",839,0.51228
"491",840,0.51231
"492",841,0.5123
"493",842,0.51228
"494",843,0.51222
"495",844,0.51226
"496",845,0.51229
"497",846,0.51224
"498",847,0.5122
"499",848,0.51182
"500",849,0.51192
"501",850,0.51184
"502",851,0.51178
"503",852,0.51185
"504",853,0.51195
"505",854,0.51189
"506",855,0.5115
"507",856,0.51153
"508",857,0.51163
"509",858,0.51155
"510",859,0.51147
"511",860,0.51147
"512",861,0.51141
"513",862,0.51142
"514",863,0.51159
"515",864,0.5114
"516",865,0.51115
"517",866,0.51113
"518",867,0.51119
"519",868,0.51104
"520",869,0.51071
"521",870,0.51084
"522",871,0.51084
"523",872,0.51085
"524",873,0.51102
"525",874,0.51092
"526",875,0.51068
"527",876,0.51057
"528",877,0.51053
"529",878,0.51043
"530",879,0.51064
"531",880,0.51054
"532",881,0.51028
"533",882,0.5104
"534",883,0.51039
"535",884,0.51043
"536",885,0.51032
"537",886,0.50989
"538",887,0.50987
"539",888,0.50983
"540",889,0.50999
"541",890,0.50968
"542",891,0.50966
"543",892,0.50966
"544",893,0.50966
"545",894,0.50976
"546",895,0.50968
"547",896,0.50953
"548",897,0.50955
"549",898,0.50939
"550",899,0.50937
"551",900,0.50944
"552",901,0.50939
"553",902,0.50933
"554",903,0.5091
"555",904,0.50923
"556",905,0.5091
"557",906,0.50903
"558",907,0.50909
"559",908,0.50874
"560",909,0.50834
"561",910,0.50848
"562",911,0.5081
"563",912,0.50837
"564",913,0.5086
"565",914,0.50853
"566",915,0.50854
"567",916,0.50852
"568",917,0.50827
"569",918,0.50839
"570",919,0.5083
"571",920,0.50804
"572",921,0.50763
"573",922,0.50762
"574",923,0.50772
"575",924,0.50766
"576",925,0.5076
"577",926,0.50749
"578",927,0.50741
"579",928,0.50719
"580",929,0.50687
"581",930,0.50689
