"","Wavelength","Reflectance"
"1",350,0.3189
"2",351,0.3147
"3",352,0.29899
"4",353,0.29986
"5",354,0.30551
"6",355,0.29541
"7",356,0.28673
"8",357,0.28098
"9",358,0.27856
"10",359,0.27701
"11",360,0.27512
"12",361,0.26461
"13",362,0.25682
"14",363,0.26023
"15",364,0.25768
"16",365,0.25327
"17",366,0.25419
"18",367,0.25215
"19",368,0.24739
"20",369,0.24173
"21",370,0.23917
"22",371,0.2403
"23",372,0.23416
"24",373,0.22894
"25",374,0.2289
"26",375,0.2241
"27",376,0.22009
"28",377,0.2226
"29",378,0.22126
"30",379,0.21754
"31",380,0.21652
"32",381,0.21558
"33",382,0.21422
"34",383,0.21171
"35",384,0.20925
"36",385,0.20713
"37",386,0.20473
"38",387,0.20119
"39",388,0.19595
"40",389,0.19618
"41",390,0.19613
"42",391,0.18976
"43",392,0.1893
"44",393,0.1914
"45",394,0.19027
"46",395,0.18964
"47",396,0.18922
"48",397,0.18714
"49",398,0.18531
"50",399,0.18434
"51",400,0.18493
"52",401,0.18631
"53",402,0.18799
"54",403,0.18726
"55",404,0.18642
"56",405,0.18668
"57",406,0.18638
"58",407,0.18728
"59",408,0.1907
"60",409,0.19312
"61",410,0.19301
"62",411,0.18799
"63",412,0.18482
"64",413,0.18314
"65",414,0.18232
"66",415,0.18263
"67",416,0.18331
"68",417,0.18239
"69",418,0.18302
"70",419,0.18485
"71",420,0.1862
"72",421,0.18651
"73",422,0.18598
"74",423,0.18645
"75",424,0.18682
"76",425,0.18682
"77",426,0.18697
"78",427,0.18717
"79",428,0.18737
"80",429,0.1873
"81",430,0.18702
"82",431,0.18659
"83",432,0.18659
"84",433,0.18683
"85",434,0.18715
"86",435,0.18759
"87",436,0.18817
"88",437,0.18892
"89",438,0.19011
"90",439,0.19047
"91",440,0.18908
"92",441,0.18804
"93",442,0.18745
"94",443,0.1876
"95",444,0.18785
"96",445,0.18797
"97",446,0.18764
"98",447,0.18768
"99",448,0.18765
"100",449,0.18695
"101",450,0.18652
"102",451,0.18634
"103",452,0.18635
"104",453,0.18617
"105",454,0.18582
"106",455,0.18531
"107",456,0.1851
"108",457,0.18502
"109",458,0.1848
"110",459,0.18465
"111",460,0.18454
"112",461,0.18435
"113",462,0.18414
"114",463,0.18395
"115",464,0.18399
"116",465,0.18397
"117",466,0.18383
"118",467,0.18347
"119",468,0.18354
"120",469,0.1837
"121",470,0.18319
"122",471,0.18299
"123",472,0.18292
"124",473,0.18276
"125",474,0.18251
"126",475,0.18231
"127",476,0.18235
"128",477,0.18221
"129",478,0.1819
"130",479,0.18144
"131",480,0.18144
"132",481,0.18153
"133",482,0.18117
"134",483,0.18106
"135",484,0.18107
"136",485,0.18104
"137",486,0.18102
"138",487,0.18097
"139",488,0.1808
"140",489,0.1807
"141",490,0.18077
"142",491,0.18109
"143",492,0.18094
"144",493,0.18073
"145",494,0.18073
"146",495,0.18082
"147",496,0.18095
"148",497,0.18105
"149",498,0.18105
"150",499,0.18101
"151",500,0.18099
"152",501,0.18136
"153",502,0.18176
"154",503,0.18205
"155",504,0.18242
"156",505,0.18277
"157",506,0.18309
"158",507,0.18344
"159",508,0.18402
"160",509,0.18482
"161",510,0.18557
"162",511,0.18629
"163",512,0.1871
"164",513,0.18831
"165",514,0.18945
"166",515,0.19059
