"","Wavelength","Reflectance"
"1",350,0.18209
"2",351,0.17108
"3",352,0.17659
"4",353,0.17118
"5",354,0.16096
"6",355,0.15511
"7",356,0.15327
"8",357,0.15372
"9",358,0.15184
"10",359,0.14763
"11",360,0.14132
"12",361,0.14266
"13",362,0.14331
"14",363,0.13727
"15",364,0.13008
"16",365,0.12479
"17",366,0.12831
"18",367,0.12788
"19",368,0.12355
"20",369,0.11865
"21",370,0.11368
"22",371,0.10916
"23",372,0.1064
"24",373,0.1028
"25",374,0.09689
"26",375,0.09678
"27",376,0.09753
"28",377,0.0944
"29",378,0.09317
"30",379,0.09351
"31",380,0.09398
"32",381,0.09397
"33",382,0.09328
"34",383,0.09163
"35",384,0.09003
"36",385,0.08842
"37",386,0.08292
"38",387,0.07775
"39",388,0.07526
"40",389,0.07258
"41",390,0.07034
"42",391,0.06923
"43",392,0.06672
"44",393,0.06432
"45",394,0.06496
"46",395,0.06443
"47",396,0.06311
"48",397,0.06332
"49",398,0.06424
"50",399,0.0653
"51",400,0.0644
"52",401,0.06476
"53",402,0.06695
"54",403,0.06569
"55",404,0.06473
"56",405,0.06601
"57",406,0.0664
"58",407,0.06756
"59",408,0.07062
"60",409,0.07442
"61",410,0.07616
"62",411,0.07182
"63",412,0.06775
"64",413,0.06477
"65",414,0.06441
"66",415,0.06461
"67",416,0.065
"68",417,0.06516
"69",418,0.06611
"70",419,0.06765
"71",420,0.06899
"72",421,0.07006
"73",422,0.07089
"74",423,0.07183
"75",424,0.07289
"76",425,0.07402
"77",426,0.07461
"78",427,0.07495
"79",428,0.0752
"80",429,0.07581
"81",430,0.07642
"82",431,0.07691
"83",432,0.07714
"84",433,0.07751
"85",434,0.07831
"86",435,0.07878
"87",436,0.07953
"88",437,0.08105
"89",438,0.08349
"90",439,0.08507
"91",440,0.0844
"92",441,0.08375
"93",442,0.08336
"94",443,0.08367
"95",444,0.08365
"96",445,0.08372
"97",446,0.08447
"98",447,0.08476
"99",448,0.08498
"100",449,0.08568
"101",450,0.08608
"102",451,0.08626
"103",452,0.08629
"104",453,0.08651
"105",454,0.08676
"106",455,0.08679
"107",456,0.08676
"108",457,0.08683
"109",458,0.08726
"110",459,0.08724
"111",460,0.08701
"112",461,0.08724
"113",462,0.08766
"114",463,0.08811
"115",464,0.08824
"116",465,0.08833
"117",466,0.08839
"118",467,0.08838
"119",468,0.08852
"120",469,0.08877
"121",470,0.089
"122",471,0.08909
"123",472,0.08911
"124",473,0.08915
"125",474,0.08923
"126",475,0.08935
"127",476,0.08954
"128",477,0.0896
"129",478,0.08959
"130",479,0.08959
"131",480,0.08969
"132",481,0.08977
"133",482,0.08969
"134",483,0.08966
"135",484,0.08968
"136",485,0.08976
"137",486,0.08988
"138",487,0.09004
"139",488,0.09024
"140",489,0.09052
"141",490,0.09081
"142",491,0.09109
"143",492,0.09145
"144",493,0.09177
"145",494,0.09195
"146",495,0.0925
"147",496,0.09304
"148",497,0.09341
"149",498,0.09396
"150",499,0.09463
"151",500,0.09538
"152",501,0.09613
"153",502,0.09706
"154",503,0.09821
"155",504,0.09946
"156",505,0.10069
"157",506,0.1019
"158",507,0.10311
"159",508,0.10466
"160",509,0.10654
"161",510,0.10835
"162",511,0.11037
"163",512,0.11254
"164",513,0.11475
"165",514,0.11696
"166",515,0.11937
"167",516,0.12245
"168",517,0.12538
"169",518,0.12823
"170",519,0.13113
"171",520,0.13435
"172",521,0.13768
"173",522,0.1409
"174",523,0.14405
"175",524,0.14721
"176",525,0.15044
"177",526,0.15359
"178",527,0.15661
"179",528,0.15948
"180",529,0.16247
"181",530,0.16514
"182",531,0.16743
"183",532,0.16966
"184",533,0.17186
"185",534,0.17396
"186",535,0.17568
"187",536,0.17735
"188",537,0.1789
"189",538,0.18019
"190",539,0.18137
"191",540,0.18257
"192",541,0.18396
"193",542,0.18502
"194",543,0.18595
"195",544,0.18689
"196",545,0.18777
"197",546,0.18863
"198",547,0.18947
"199",548,0.19029
"200",549,0.19103
"201",550,0.19168
"202",551,0.19233
"203",552,0.19283
"204",553,0.19314
"205",554,0.19327
"206",555,0.19322
"207",556,0.19302
"208",557,0.19274
"209",558,0.19212
"210",559,0.19138
"211",560,0.19063
"212",561,0.18974
"213",562,0.18879
"214",563,0.18779
"215",564,0.18667
"216",565,0.18541
"217",566,0.18403
"218",567,0.18256
"219",568,0.18083
"220",569,0.17907
"221",570,0.17751
"222",571,0.17564
"223",572,0.17374
"224",573,0.17195
"225",574,0.17025
"226",575,0.16856
"227",576,0.1669
"228",577,0.16536
"229",578,0.16388
"230",579,0.16245
"231",580,0.16109
"232",581,0.15981
"233",582,0.15868
"234",583,0.1577
"235",584,0.15667
"236",585,0.15571
"237",586,0.15483
"238",587,0.15398
"239",588,0.15314
"240",589,0.15238
"241",590,0.15178
"242",591,0.15128
"243",592,0.1508
"244",593,0.15026
"245",594,0.14993
"246",595,0.1496
"247",596,0.1492
"248",597,0.14878
"249",598,0.14844
"250",599,0.14811
"251",600,0.14769
"252",601,0.14728
"253",602,0.14685
"254",603,0.14637
"255",604,0.14582
"256",605,0.1452
"257",606,0.14449
"258",607,0.14371
"259",608,0.14288
"260",609,0.142
"261",610,0.14102
"262",611,0.13985
"263",612,0.13869
"264",613,0.13761
"265",614,0.13666
"266",615,0.13557
"267",616,0.13446
"268",617,0.13361
"269",618,0.13273
"270",619,0.13198
"271",620,0.13143
"272",621,0.13082
"273",622,0.13035
"274",623,0.12998
"275",624,0.1296
"276",625,0.12937
"277",626,0.12932
"278",627,0.12944
"279",628,0.12962
"280",629,0.12963
"281",630,0.12948
"282",631,0.12927
"283",632,0.12904
"284",633,0.12878
"285",634,0.12846
"286",635,0.12797
"287",636,0.12748
"288",637,0.12695
"289",638,0.12623
"290",639,0.12536
"291",640,0.12437
"292",641,0.12329
"293",642,0.12216
"294",643,0.12087
"295",644,0.11956
"296",645,0.11838
"297",646,0.1172
"298",647,0.11606
"299",648,0.11499
"300",649,0.11407
"301",650,0.11317
"302",651,0.11235
"303",652,0.11164
"304",653,0.11098
"305",654,0.11032
"306",655,0.1096
"307",656,0.10877
"308",657,0.10792
"309",658,0.10701
"310",659,0.10602
"311",660,0.10494
"312",661,0.10375
"313",662,0.10258
"314",663,0.10153
"315",664,0.10052
"316",665,0.09946
"317",666,0.09848
"318",667,0.09782
"319",668,0.09711
"320",669,0.09654
"321",670,0.09611
"322",671,0.09574
"323",672,0.09547
"324",673,0.09527
"325",674,0.0951
"326",675,0.09512
"327",676,0.09519
"328",677,0.09533
"329",678,0.09559
"330",679,0.09598
"331",680,0.0965
"332",681,0.09718
"333",682,0.09805
"334",683,0.09919
"335",684,0.10058
"336",685,0.10232
"337",686,0.10471
"338",687,0.1073
"339",688,0.11044
"340",689,0.11432
"341",690,0.11844
"342",691,0.12345
"343",692,0.12897
"344",693,0.13476
"345",694,0.14163
"346",695,0.14861
"347",696,0.15597
"348",697,0.16402
"349",698,0.17176
"350",699,0.18005
"351",700,0.1887
"352",701,0.1972
"353",702,0.20512
"354",703,0.21326
"355",704,0.22126
"356",705,0.22858
"357",706,0.23629
"358",707,0.24389
"359",708,0.25103
"360",709,0.25757
"361",710,0.26458
"362",711,0.27149
"363",712,0.27822
"364",713,0.2848
"365",714,0.29069
"366",715,0.29685
"367",716,0.30321
"368",717,0.30934
"369",718,0.31491
"370",719,0.32062
"371",720,0.32637
"372",721,0.33188
"373",722,0.3373
"374",723,0.34245
"375",724,0.34745
"376",725,0.35232
"377",726,0.35664
"378",727,0.361
"379",728,0.36536
"380",729,0.36959
"381",730,0.3734
"382",731,0.37699
"383",732,0.3805
"384",733,0.38389
"385",734,0.38687
"386",735,0.38984
"387",736,0.39248
"388",737,0.39494
"389",738,0.39745
"390",739,0.39964
"391",740,0.40162
"392",741,0.40341
"393",742,0.40507
"394",743,0.40677
"395",744,0.40819
"396",745,0.40943
"397",746,0.41057
"398",747,0.41171
"399",748,0.41265
"400",749,0.41363
"401",750,0.41461
"402",751,0.41546
"403",752,0.41617
"404",753,0.41676
"405",754,0.41732
"406",755,0.41788
"407",756,0.41831
"408",757,0.41882
"409",758,0.41922
"410",759,0.4195
"411",760,0.41972
"412",761,0.42006
"413",762,0.42041
"414",763,0.4206
"415",764,0.42065
"416",765,0.42073
"417",766,0.42082
"418",767,0.42079
"419",768,0.42083
"420",769,0.42101
"421",770,0.42092
"422",771,0.42098
"423",772,0.42108
"424",773,0.42113
"425",774,0.42112
"426",775,0.42106
"427",776,0.42117
"428",777,0.42113
"429",778,0.42101
"430",779,0.42117
"431",780,0.42118
"432",781,0.42134
"433",782,0.42136
"434",783,0.42123
"435",784,0.42119
"436",785,0.42108
"437",786,0.42135
"438",787,0.42133
"439",788,0.42112
"440",789,0.42133
"441",790,0.42128
"442",791,0.42133
"443",792,0.42142
"444",793,0.42149
"445",794,0.42151
"446",795,0.42137
"447",796,0.4216
"448",797,0.42156
"449",798,0.42142
"450",799,0.42151
"451",800,0.42145
"452",801,0.42152
"453",802,0.42154
"454",803,0.42166
"455",804,0.4219
"456",805,0.42196
"457",806,0.42188
"458",807,0.42186
"459",808,0.42193
"460",809,0.42201
"461",810,0.42199
"462",811,0.42187
"463",812,0.422
"464",813,0.42216
"465",814,0.42216
"466",815,0.422
"467",816,0.42192
"468",817,0.4222
"469",818,0.42224
"470",819,0.42214
"471",820,0.42198
"472",821,0.42192
"473",822,0.42233
"474",823,0.42234
"475",824,0.4223
"476",825,0.42215
"477",826,0.42202
"478",827,0.42205
"479",828,0.42223
"480",829,0.42236
"481",830,0.42245
"482",831,0.42229
"483",832,0.42207
"484",833,0.42201
"485",834,0.42198
"486",835,0.42202
"487",836,0.42205
"488",837,0.42217
"489",838,0.4222
"490",839,0.42213
"491",840,0.42212
"492",841,0.42211
"493",842,0.42199
"494",843,0.42182
"495",844,0.42169
"496",845,0.4217
"497",846,0.42182
"498",847,0.42184
"499",848,0.42171
"500",849,0.42148
"501",850,0.42141
"502",851,0.42145
"503",852,0.42149
"504",853,0.42144
"505",854,0.42127
"506",855,0.4212
"507",856,0.42107
"508",857,0.42128
"509",858,0.42138
"510",859,0.42135
"511",860,0.42136
"512",861,0.42142
"513",862,0.42141
"514",863,0.4213
"515",864,0.42121
"516",865,0.42123
"517",866,0.42127
"518",867,0.42126
"519",868,0.42119
"520",869,0.42117
"521",870,0.42123
"522",871,0.42111
"523",872,0.42148
"524",873,0.42121
"525",874,0.42096
"526",875,0.42089
"527",876,0.42091
"528",877,0.42084
"529",878,0.42047
"530",879,0.42071
"531",880,0.42092
"532",881,0.42067
"533",882,0.4207
"534",883,0.4208
"535",884,0.42072
"536",885,0.42062
"537",886,0.42059
"538",887,0.42041
"539",888,0.42063
"540",889,0.42023
"541",890,0.42061
