"","Wavelength","Reflectance"
"1",350,0.20914
"2",351,0.20697
"3",352,0.20438
"4",353,0.19502
"5",354,0.18445
"6",355,0.18317
"7",356,0.17791
"8",357,0.17065
"9",358,0.17204
"10",359,0.17012
"11",360,0.16169
"12",361,0.15328
"13",362,0.14925
"14",363,0.15338
"15",364,0.15347
"16",365,0.1505
"17",366,0.1449
"18",367,0.14276
"19",368,0.14114
"20",369,0.12739
"21",370,0.11856
"22",371,0.11892
"23",372,0.11382
"24",373,0.10947
"25",374,0.10869
"26",375,0.10566
"27",376,0.10367
"28",377,0.10636
"29",378,0.10515
"30",379,0.10167
"31",380,0.10115
"32",381,0.10065
"33",382,0.09938
"34",383,0.09522
"35",384,0.09239
"36",385,0.09183
"37",386,0.08848
"38",387,0.08362
"39",388,0.07761
"40",389,0.07435
"41",390,0.07234
"42",391,0.07037
"43",392,0.07015
"44",393,0.07065
"45",394,0.07025
"46",395,0.06925
"47",396,0.06787
"48",397,0.0663
"49",398,0.06671
"50",399,0.06894
"51",400,0.07022
"52",401,0.07074
"53",402,0.07047
"54",403,0.06991
"55",404,0.06999
"56",405,0.07137
"57",406,0.07178
"58",407,0.0734
"59",408,0.07782
"60",409,0.08105
"61",410,0.08183
"62",411,0.07832
"63",412,0.07388
"64",413,0.06996
"65",414,0.06916
"66",415,0.06944
"67",416,0.07027
"68",417,0.07098
"69",418,0.07153
"70",419,0.07221
"71",420,0.07412
"72",421,0.07582
"73",422,0.07689
"74",423,0.07679
"75",424,0.07684
"76",425,0.07738
"77",426,0.07763
"78",427,0.07787
"79",428,0.07814
"80",429,0.07796
"81",430,0.07793
"82",431,0.07832
"83",432,0.079
"84",433,0.07929
"85",434,0.07868
"86",435,0.07953
"87",436,0.08119
"88",437,0.08321
"89",438,0.08433
"90",439,0.08451
"91",440,0.08372
"92",441,0.08309
"93",442,0.08256
"94",443,0.0821
"95",444,0.08224
"96",445,0.08271
"97",446,0.08323
"98",447,0.08294
"99",448,0.08245
"100",449,0.08261
"101",450,0.08277
"102",451,0.08274
"103",452,0.08228
"104",453,0.08204
"105",454,0.08189
"106",455,0.08166
"107",456,0.08152
"108",457,0.08142
"109",458,0.08129
"110",459,0.08132
"111",460,0.08136
"112",461,0.08099
"113",462,0.08085
"114",463,0.08092
"115",464,0.08099
"116",465,0.08118
"117",466,0.08136
"118",467,0.08121
"119",468,0.08129
"120",469,0.08145
"121",470,0.08132
"122",471,0.08118
"123",472,0.08096
"124",473,0.08056
"125",474,0.08062
"126",475,0.08077
"127",476,0.08054
"128",477,0.08033
"129",478,0.0802
"130",479,0.08022
"131",480,0.07999
"132",481,0.07966
"133",482,0.07948
"134",483,0.07942
"135",484,0.07937
"136",485,0.0792
"137",486,0.07917
"138",487,0.07924
"139",488,0.07935
"140",489,0.07928
"141",490,0.07936
"142",491,0.07985
"143",492,0.07974
"144",493,0.07969
"145",494,0.08014
"146",495,0.08044
"147",496,0.08065
"148",497,0.08079
"149",498,0.08093
"150",499,0.0812
"151",500,0.08165
"152",501,0.08194
"153",502,0.08229
"154",503,0.08279
"155",504,0.08349
"156",505,0.08425
"157",506,0.08504
"158",507,0.08591
"159",508,0.08698
"160",509,0.08826
"161",510,0.08955
"162",511,0.09086
"163",512,0.0923
"164",513,0.09408
"165",514,0.09586
"166",515,0.09773
"167",516,0.10001
"168",517,0.10228
"169",518,0.10461
"170",519,0.10711
"171",520,0.10993
"172",521,0.11282
"173",522,0.11553
"174",523,0.11829
"175",524,0.12113
"176",525,0.12409
"177",526,0.12685
"178",527,0.12953
"179",528,0.13217
"180",529,0.13467
"181",530,0.13699
"182",531,0.13913
"183",532,0.14112
"184",533,0.14287
"185",534,0.14442
"186",535,0.14595
"187",536,0.14741
"188",537,0.14868
"189",538,0.14962
"190",539,0.15044
"191",540,0.15122
"192",541,0.15202
"193",542,0.15286
"194",543,0.15358
"195",544,0.15407
"196",545,0.15475
"197",546,0.15539
"198",547,0.15593
"199",548,0.15649
"200",549,0.15698
"201",550,0.15737
"202",551,0.15768
"203",552,0.15793
"204",553,0.15806
"205",554,0.15803
"206",555,0.15762
"207",556,0.15705
"208",557,0.1565
"209",558,0.15559
"210",559,0.1546
"211",560,0.15366
"212",561,0.1525
"213",562,0.15126
"214",563,0.14996
"215",564,0.14858
"216",565,0.14704
"217",566,0.1454
"218",567,0.14376
"219",568,0.14191
"220",569,0.13996
"221",570,0.13802
"222",571,0.13608
"223",572,0.13407
"224",573,0.13205
"225",574,0.13041
"226",575,0.1287
"227",576,0.12691
"228",577,0.12537
"229",578,0.12383
"230",579,0.12235
"231",580,0.12107
"232",581,0.11975
"233",582,0.11853
"234",583,0.11747
"235",584,0.11643
"236",585,0.11547
"237",586,0.11461
"238",587,0.11382
"239",588,0.11303
"240",589,0.11227
"241",590,0.1116
"242",591,0.11104
"243",592,0.11058
"244",593,0.11024
"245",594,0.10989
"246",595,0.10951
"247",596,0.10913
"248",597,0.10885
"249",598,0.10852
"250",599,0.10817
"251",600,0.10783
"252",601,0.10743
"253",602,0.10698
"254",603,0.10649
"255",604,0.10593
"256",605,0.10533
"257",606,0.10468
"258",607,0.10394
"259",608,0.10319
"260",609,0.10236
"261",610,0.1014
"262",611,0.10045
"263",612,0.0995
"264",613,0.09857
"265",614,0.09764
"266",615,0.09678
"267",616,0.09593
"268",617,0.09502
"269",618,0.09432
"270",619,0.09369
"271",620,0.09308
"272",621,0.09258
"273",622,0.09213
"274",623,0.09172
"275",624,0.09136
"276",625,0.09118
"277",626,0.09101
"278",627,0.09075
"279",628,0.09063
"280",629,0.09056
"281",630,0.0905
"282",631,0.09044
"283",632,0.09036
"284",633,0.09022
"285",634,0.09
"286",635,0.08967
"287",636,0.08927
"288",637,0.08882
"289",638,0.08839
"290",639,0.08782
"291",640,0.08723
"292",641,0.08668
"293",642,0.08608
"294",643,0.08542
"295",644,0.08469
"296",645,0.08393
"297",646,0.08328
"298",647,0.0826
"299",648,0.0819
"300",649,0.08132
"301",650,0.08086
"302",651,0.08043
"303",652,0.07999
"304",653,0.07959
"305",654,0.07906
"306",655,0.07848
"307",656,0.07805
"308",657,0.07739
"309",658,0.07678
"310",659,0.07632
"311",660,0.07571
"312",661,0.0751
"313",662,0.07454
"314",663,0.07408
"315",664,0.07353
"316",665,0.07314
"317",666,0.0729
"318",667,0.07273
"319",668,0.0725
"320",669,0.07231
"321",670,0.07224
"322",671,0.07225
"323",672,0.07221
"324",673,0.07219
"325",674,0.07226
"326",675,0.07234
"327",676,0.07251
"328",677,0.07273
"329",678,0.07299
"330",679,0.07335
"331",680,0.07375
"332",681,0.07416
"333",682,0.0746
"334",683,0.07525
"335",684,0.07598
"336",685,0.07678
"337",686,0.0779
"338",687,0.07912
"339",688,0.08063
"340",689,0.0826
"341",690,0.08497
"342",691,0.08797
"343",692,0.09153
"344",693,0.09558
"345",694,0.10062
"346",695,0.10599
"347",696,0.11199
"348",697,0.11894
"349",698,0.12591
"350",699,0.1338
"351",700,0.14236
"352",701,0.15098
"353",702,0.15933
"354",703,0.1682
"355",704,0.17716
"356",705,0.18558
"357",706,0.19471
"358",707,0.20392
"359",708,0.21279
"360",709,0.22113
"361",710,0.23026
"362",711,0.23943
"363",712,0.24861
"364",713,0.2579
"365",714,0.26648
"366",715,0.27554
"367",716,0.28501
"368",717,0.29446
"369",718,0.30315
"370",719,0.31229
"371",720,0.32171
"372",721,0.33093
"373",722,0.34013
"374",723,0.34935
"375",724,0.35842
"376",725,0.36708
"377",726,0.37498
"378",727,0.38311
"379",728,0.39131
"380",729,0.39931
"381",730,0.40688
"382",731,0.41409
"383",732,0.42103
"384",733,0.42768
"385",734,0.4339
"386",735,0.43994
"387",736,0.44562
"388",737,0.45085
"389",738,0.45563
"390",739,0.46042
"391",740,0.46477
"392",741,0.46882
"393",742,0.47268
"394",743,0.47607
"395",744,0.47925
"396",745,0.48219
"397",746,0.48495
"398",747,0.4877
"399",748,0.49003
"400",749,0.49215
"401",750,0.49407
"402",751,0.49576
"403",752,0.49737
"404",753,0.49889
"405",754,0.50039
"406",755,0.50178
"407",756,0.50272
"408",757,0.50374
"409",758,0.50458
"410",759,0.50531
"411",760,0.50608
"412",761,0.50658
"413",762,0.50709
"414",763,0.50752
"415",764,0.50788
"416",765,0.50828
"417",766,0.50837
"418",767,0.50848
"419",768,0.50862
"420",769,0.50873
"421",770,0.5089
"422",771,0.50906
"423",772,0.50919
"424",773,0.50928
"425",774,0.5093
"426",775,0.50909
"427",776,0.50901
"428",777,0.50912
"429",778,0.50922
"430",779,0.50899
"431",780,0.50902
"432",781,0.50907
"433",782,0.50902
"434",783,0.50894
"435",784,0.50901
"436",785,0.50882
"437",786,0.50887
"438",787,0.50879
"439",788,0.5086
"440",789,0.50865
"441",790,0.50866
"442",791,0.5086
"443",792,0.50845
"444",793,0.50828
"445",794,0.5082
"446",795,0.50816
"447",796,0.50806
"448",797,0.50808
"449",798,0.5081
"450",799,0.50801
"451",800,0.50785
"452",801,0.50773
"453",802,0.50778
"454",803,0.50779
"455",804,0.50764
"456",805,0.50753
"457",806,0.50746
"458",807,0.50749
"459",808,0.50741
"460",809,0.50724
"461",810,0.50723
"462",811,0.50732
"463",812,0.50719
"464",813,0.50696
"465",814,0.5069
"466",815,0.50703
"467",816,0.50685
"468",817,0.50684
"469",818,0.50676
"470",819,0.50663
"471",820,0.50656
"472",821,0.50656
"473",822,0.50656
"474",823,0.50611
"475",824,0.50614
"476",825,0.50621
"477",826,0.50622
"478",827,0.50619
"479",828,0.50593
"480",829,0.50576
"481",830,0.50561
"482",831,0.50562
"483",832,0.50575
"484",833,0.50576
"485",834,0.5054
"486",835,0.50543
"487",836,0.50531
"488",837,0.50514
"489",838,0.50514
"490",839,0.50514
"491",840,0.50481
"492",841,0.50478
"493",842,0.50513
"494",843,0.50512
"495",844,0.50507
"496",845,0.50491
"497",846,0.50465
"498",847,0.50458
"499",848,0.50448
"500",849,0.50443
"501",850,0.50472
"502",851,0.50472
"503",852,0.50451
"504",853,0.50442
"505",854,0.50427
"506",855,0.50416
"507",856,0.50402
"508",857,0.50392
"509",858,0.50386
"510",859,0.50374
"511",860,0.50368
"512",861,0.5038
"513",862,0.50358
"514",863,0.50344
"515",864,0.50336
"516",865,0.5034
"517",866,0.50326
"518",867,0.5031
"519",868,0.50307
"520",869,0.50304
"521",870,0.50292
"522",871,0.50271
"523",872,0.50278
"524",873,0.50231
"525",874,0.50236
"526",875,0.50251
"527",876,0.50226
"528",877,0.50213
"529",878,0.50223
"530",879,0.50201
"531",880,0.50183
"532",881,0.50181
"533",882,0.50164
"534",883,0.50139
"535",884,0.50141
"536",885,0.50134
"537",886,0.501
"538",887,0.5011
"539",888,0.50091
"540",889,0.50081
"541",890,0.50055
"542",891,0.50034
"543",892,0.50038
"544",893,0.50058
"545",894,0.50042
"546",895,0.50014
"547",896,0.49999
"548",897,0.49979
"549",898,0.49972
"550",899,0.49987
"551",900,0.49989
"552",901,0.49967
"553",902,0.49939
"554",903,0.49912
"555",904,0.49893
"556",905,0.49878
"557",906,0.49866
"558",907,0.49858
"559",908,0.49855
"560",909,0.4986
"561",910,0.49849
"562",911,0.49803
"563",912,0.49788
"564",913,0.49779
"565",914,0.49758
"566",915,0.49803
"567",916,0.49779
"568",917,0.49756
"569",918,0.4974
"570",919,0.49702
"571",920,0.49692
"572",921,0.49678
"573",922,0.49654
"574",923,0.49639
"575",924,0.49621
"576",925,0.49607
"577",926,0.49595
"578",927,0.49558
"579",928,0.49535
"580",929,0.49505
"581",930,0.49479
"582",931,0.49468
"583",932,0.49432
"584",933,0.49439
"585",934,0.49386
"586",935,0.49386
"587",936,0.49368
"588",937,0.4935
"589",938,0.49296
"590",939,0.49277
"591",940,0.49207
"592",941,0.49207
"593",942,0.49191
"594",943,0.49154
"595",944,0.49144
"596",945,0.49098
"597",946,0.49017
"598",947,0.49002
"599",948,0.48927
"600",949,0.4888
"601",950,0.48856
"602",951,0.48778
"603",952,0.48738
"604",953,0.48707
"605",954,0.48635
"606",955,0.48681
"607",956,0.4853
"608",957,0.48498
"609",958,0.48434
"610",959,0.48397
"611",960,0.48382
