"","Wavelength","Reflectance"
"1",350,0.21156
"2",351,0.21185
"3",352,0.20312
"4",353,0.19227
"5",354,0.18206
"6",355,0.17816
"7",356,0.17347
"8",357,0.16856
"9",358,0.1677
"10",359,0.1659
"11",360,0.16176
"12",361,0.15787
"13",362,0.15476
"14",363,0.15302
"15",364,0.14893
"16",365,0.14355
"17",366,0.13786
"18",367,0.13754
"19",368,0.13941
"20",369,0.13207
"21",370,0.1235
"22",371,0.11601
"23",372,0.11032
"24",373,0.10592
"25",374,0.10269
"26",375,0.10127
"27",376,0.10061
"28",377,0.09979
"29",378,0.0984
"30",379,0.09773
"31",380,0.10117
"32",381,0.10389
"33",382,0.10411
"34",383,0.09706
"35",384,0.09268
"36",385,0.09331
"37",386,0.08834
"38",387,0.0829
"39",388,0.07937
"40",389,0.07661
"41",390,0.07398
"42",391,0.07071
"43",392,0.06938
"44",393,0.06889
"45",394,0.06715
"46",395,0.06724
"47",396,0.06852
"48",397,0.06826
"49",398,0.06861
"50",399,0.06958
"51",400,0.06932
"52",401,0.06895
"53",402,0.06882
"54",403,0.06932
"55",404,0.06959
"56",405,0.06918
"57",406,0.07051
"58",407,0.07337
"59",408,0.07766
"60",409,0.08144
"61",410,0.08263
"62",411,0.0783
"63",412,0.07309
"64",413,0.06857
"65",414,0.06745
"66",415,0.06805
"67",416,0.06942
"68",417,0.06969
"69",418,0.07098
"70",419,0.0729
"71",420,0.07375
"72",421,0.07475
"73",422,0.07594
"74",423,0.07627
"75",424,0.07693
"76",425,0.07819
"77",426,0.0789
"78",427,0.07935
"79",428,0.07966
"80",429,0.0802
"81",430,0.08047
"82",431,0.08033
"83",432,0.08072
"84",433,0.08112
"85",434,0.08117
"86",435,0.08201
"87",436,0.08331
"88",437,0.08488
"89",438,0.08673
"90",439,0.0875
"91",440,0.08618
"92",441,0.08555
"93",442,0.0852
"94",443,0.08489
"95",444,0.08503
"96",445,0.08533
"97",446,0.08539
"98",447,0.08562
"99",448,0.08573
"100",449,0.08528
"101",450,0.08502
"102",451,0.08486
"103",452,0.08465
"104",453,0.08443
"105",454,0.08425
"106",455,0.08418
"107",456,0.08405
"108",457,0.08392
"109",458,0.08388
"110",459,0.08393
"111",460,0.08396
"112",461,0.08361
"113",462,0.08353
"114",463,0.08362
"115",464,0.08343
"116",465,0.08363
"117",466,0.08399
"118",467,0.08382
"119",468,0.08399
"120",469,0.08426
"121",470,0.08408
"122",471,0.08393
"123",472,0.08379
"124",473,0.08364
"125",474,0.08341
"126",475,0.08321
