"","Wavelength","Reflectance"
"1",350,0.19489
"2",351,0.19081
"3",352,0.18214
"4",353,0.17509
"5",354,0.16882
"6",355,0.16146
"7",356,0.15925
"8",357,0.16067
"9",358,0.16122
"10",359,0.15588
"11",360,0.14364
"12",361,0.14272
"13",362,0.14325
"14",363,0.13848
"15",364,0.13582
"16",365,0.13506
"17",366,0.13693
"18",367,0.13502
"19",368,0.12963
"20",369,0.12295
"21",370,0.11629
"22",371,0.11037
"23",372,0.1054
"24",373,0.10207
"25",374,0.10093
"26",375,0.09872
"27",376,0.09689
"28",377,0.09692
"29",378,0.09537
"30",379,0.09386
"31",380,0.09738
"32",381,0.09729
"33",382,0.09345
"34",383,0.09182
"35",384,0.09071
"36",385,0.08966
"37",386,0.0872
"38",387,0.08393
"39",388,0.08004
"40",389,0.07536
"41",390,0.07189
"42",391,0.07199
"43",392,0.07062
"44",393,0.06926
"45",394,0.0709
"46",395,0.07104
"47",396,0.07
"48",397,0.06957
"49",398,0.07112
"50",399,0.07381
"51",400,0.07235
"52",401,0.07135
"53",402,0.07201
"54",403,0.0726
"55",404,0.0728
"56",405,0.07231
"57",406,0.07498
"58",407,0.0789
"59",408,0.08274
"60",409,0.08529
"61",410,0.08497
"62",411,0.07947
"63",412,0.07476
"64",413,0.07126
"65",414,0.0697
"66",415,0.06955
"67",416,0.07014
"68",417,0.07008
"69",418,0.07049
"70",419,0.07117
"71",420,0.07119
"72",421,0.07124
"73",422,0.07138
"74",423,0.07129
"75",424,0.07107
"76",425,0.07076
"77",426,0.0707
"78",427,0.07028
"79",428,0.06934
"80",429,0.06875
"81",430,0.06823
"82",431,0.0677
"83",432,0.0674
"84",433,0.0671
"85",434,0.06661
"86",435,0.06629
"87",436,0.06674
"88",437,0.06842
"89",438,0.06936
"90",439,0.0691
"91",440,0.06724
"92",441,0.06664
"93",442,0.06618
"94",443,0.06484
"95",444,0.06441
"96",445,0.06432
"97",446,0.06377
"98",447,0.06365
"99",448,0.06371
