"","Wavelength","Reflectance"
"1",350,0.249
"2",351,0.24188
"3",352,0.24145
"4",353,0.23624
"5",354,0.22859
"6",355,0.22235
"7",356,0.21353
"8",357,0.20504
"9",358,0.20816
"10",359,0.20823
"11",360,0.201
"12",361,0.1913
"13",362,0.18377
"14",363,0.18229
"15",364,0.18215
"16",365,0.18227
"17",366,0.1812
"18",367,0.17487
"19",368,0.16541
"20",369,0.1599
"21",370,0.15474
"22",371,0.14919
"23",372,0.14408
"24",373,0.13993
"25",374,0.13718
"26",375,0.1369
"27",376,0.13685
"28",377,0.13476
"29",378,0.13208
"30",379,0.13062
"31",380,0.13571
"32",381,0.13365
"33",382,0.1252
"34",383,0.12501
"35",384,0.12451
"36",385,0.12143
"37",386,0.11623
"38",387,0.11115
"39",388,0.10756
"40",389,0.10558
"41",390,0.10379
"42",391,0.10068
"43",392,0.0978
"44",393,0.09567
"45",394,0.09534
"46",395,0.09577
"47",396,0.09687
"48",397,0.09935
"49",398,0.09961
"50",399,0.09811
"51",400,0.10092
"52",401,0.10305
"53",402,0.1032
"54",403,0.10316
"55",404,0.10368
"56",405,0.1054
"57",406,0.10774
"58",407,0.11099
"59",408,0.11532
"60",409,0.11891
"61",410,0.11963
"62",411,0.11446
"63",412,0.10933
"64",413,0.10546
"65",414,0.10532
"66",415,0.10495
"67",416,0.10461
"68",417,0.10589
"69",418,0.10685
"70",419,0.10749
"71",420,0.10837
"72",421,0.10928
"73",422,0.11012
"74",423,0.11073
"75",424,0.11068
"76",425,0.10993
"77",426,0.11034
"78",427,0.11083
"79",428,0.11092
"80",429,0.11004
"81",430,0.10933
"82",431,0.1092
"83",432,0.1088
"84",433,0.10845
"85",434,0.10841
"86",435,0.10941
"87",436,0.11069
"88",437,0.11166
"89",438,0.11312
"90",439,0.11381
"91",440,0.11282
"92",441,0.11138
"93",442,0.11024
"94",443,0.1103
"95",444,0.11015
"96",445,0.10997
"97",446,0.11009
"98",447,0.11001
"99",448,0.10984
"100",449,0.1097
"101",450,0.1095
"102",451,0.10936
"103",452,0.10941
"104",453,0.10907
"105",454,0.10863
"106",455,0.1085
"107",456,0.10824
"108",457,0.10799
"109",458,0.10799
"110",459,0.10777
"111",460,0.10746
"112",461,0.10747
"113",462,0.10743
"114",463,0.10736
"115",464,0.10736
"116",465,0.1075
"117",466,0.10772
"118",467,0.10792
"119",468,0.10805
"120",469,0.10803
"121",470,0.10767
"122",471,0.10789
"123",472,0.10822
"124",473,0.108
"125",474,0.10781
"126",475,0.10763
"127",476,0.10734
"128",477,0.1073
"129",478,0.10739
"130",479,0.10746
"131",480,0.10709
"132",481,0.10669
"133",482,0.10682
"134",483,0.1069
"135",484,0.10686
"136",485,0.10661
"137",486,0.10663
"138",487,0.10667
"139",488,0.10639
"140",489,0.10636
"141",490,0.10655
"142",491,0.10693
"143",492,0.10713
"144",493,0.10726
"145",494,0.10739
"146",495,0.1078
"147",496,0.10818
"148",497,0.10838
"149",498,0.10845
"150",499,0.10862
"151",500,0.10902
"152",501,0.10956
"153",502,0.11015
"154",503,0.11074
"155",504,0.11129
"156",505,0.11201
"157",506,0.11292
"158",507,0.11382
"159",508,0.11475
"160",509,0.11582
"161",510,0.11738
"162",511,0.11892
"163",512,0.12048
"164",513,0.12233
"165",514,0.12424
"166",515,0.12629
"167",516,0.12876
"168",517,0.13137
"169",518,0.13406
"170",519,0.13674
"171",520,0.13982
"172",521,0.14303
"173",522,0.14606
"174",523,0.1491
"175",524,0.15236
"176",525,0.15596
"177",526,0.15903
"178",527,0.16201
"179",528,0.16504
"180",529,0.16812
"181",530,0.17082
"182",531,0.17314
"183",532,0.17557
"184",533,0.1778
"185",534,0.17978
"186",535,0.18171
"187",536,0.18337
"188",537,0.1848
"189",538,0.18616
"190",539,0.18734
"191",540,0.18842
"192",541,0.1895
"193",542,0.19043
"194",543,0.19134
"195",544,0.19232
"196",545,0.19311
"197",546,0.19386
"198",547,0.19462
"199",548,0.19537
"200",549,0.19609
"201",550,0.19671
"202",551,0.19702
"203",552,0.19741
"204",553,0.19779
"205",554,0.19794
"206",555,0.19774
"207",556,0.19726
"208",557,0.19659
"209",558,0.1958
"210",559,0.19491
"211",560,0.19392
"212",561,0.19267
"213",562,0.19138
"214",563,0.19003
"215",564,0.18831
"216",565,0.1865
"217",566,0.18467
"218",567,0.18287
"219",568,0.18079
"220",569,0.17861
"221",570,0.1765
"222",571,0.17433
"223",572,0.17212
"224",573,0.16991
"225",574,0.16794
"226",575,0.16591
"227",576,0.16387
"228",577,0.16229
"229",578,0.16066
"230",579,0.15904
"231",580,0.15763
"232",581,0.15612
"233",582,0.15476
"234",583,0.15364
"235",584,0.15239
"236",585,0.1513
"237",586,0.1504
"238",587,0.14943
"239",588,0.14852
"240",589,0.14771
"241",590,0.14699
"242",591,0.14641
"243",592,0.14586
"244",593,0.14527
"245",594,0.14474
"246",595,0.14432
"247",596,0.14395
"248",597,0.14346
"249",598,0.14307
"250",599,0.14272
"251",600,0.14223
"252",601,0.14173
"253",602,0.14127
"254",603,0.14085
"255",604,0.14029
"256",605,0.13957
"257",606,0.13875
"258",607,0.138
"259",608,0.13718
"260",609,0.13633
"261",610,0.13546
"262",611,0.13448
"263",612,0.13344
"264",613,0.13241
"265",614,0.13143
"266",615,0.13044
"267",616,0.12947
"268",617,0.1286
"269",618,0.1279
"270",619,0.1272
"271",620,0.12647
"272",621,0.12603
"273",622,0.12558
"274",623,0.12515
"275",624,0.12481
"276",625,0.12456
"277",626,0.12447
"278",627,0.12456
"279",628,0.12458
"280",629,0.12446
"281",630,0.12426
"282",631,0.12408
"283",632,0.12378
"284",633,0.12346
"285",634,0.12315
"286",635,0.1228
"287",636,0.12225
"288",637,0.12154
"289",638,0.1208
"290",639,0.12
"291",640,0.11912
"292",641,0.11814
"293",642,0.11718
"294",643,0.11609
"295",644,0.11501
"296",645,0.11409
"297",646,0.11315
"298",647,0.11231
"299",648,0.11159
"300",649,0.11093
"301",650,0.11035
"302",651,0.10986
"303",652,0.10941
"304",653,0.10897
"305",654,0.10855
"306",655,0.10814
"307",656,0.10774
"308",657,0.10732
"309",658,0.10676
"310",659,0.10607
"311",660,0.10544
"312",661,0.1048
"313",662,0.10418
"314",663,0.10364
"315",664,0.103
"316",665,0.10252
"317",666,0.10217
"318",667,0.10185
"319",668,0.10153
"320",669,0.10126
"321",670,0.10107
"322",671,0.10103
"323",672,0.10097
"324",673,0.10096
"325",674,0.10102
"326",675,0.10109
"327",676,0.10123
"328",677,0.10141
"329",678,0.10163
"330",679,0.10193
"331",680,0.10235
"332",681,0.1029
"333",682,0.10351
"334",683,0.1043
"335",684,0.10523
"336",685,0.10636
"337",686,0.10791
"338",687,0.10956
"339",688,0.11167
"340",689,0.11443
"341",690,0.11745
"342",691,0.12136
"343",692,0.12592
"344",693,0.131
"345",694,0.1372
"346",695,0.14368
"347",696,0.15087
"348",697,0.15925
"349",698,0.16754
"350",699,0.17669
"351",700,0.18659
"352",701,0.19671
"353",702,0.20622
"354",703,0.21637
"355",704,0.22664
"356",705,0.23618
"357",706,0.24656
"358",707,0.25701
"359",708,0.26703
"360",709,0.27642
"361",710,0.28651
"362",711,0.29665
"363",712,0.30675
"364",713,0.31684
"365",714,0.32608
"366",715,0.33594
"367",716,0.34612
"368",717,0.35583
"369",718,0.36494
"370",719,0.37455
"371",720,0.38443
"372",721,0.394
"373",722,0.40339
"374",723,0.41283
"375",724,0.42204
"376",725,0.43069
"377",726,0.43847
"378",727,0.44662
"379",728,0.45473
"380",729,0.46242
"381",730,0.46986
"382",731,0.47685
"383",732,0.4836
"384",733,0.49006
"385",734,0.49593
"386",735,0.50164
"387",736,0.50708
"388",737,0.51215
"389",738,0.51683
"390",739,0.52136
"391",740,0.5254
