"","Wavelength","Reflectance"
"1",350,0.24866
"2",351,0.24093
"3",352,0.2221
"4",353,0.22151
"5",354,0.22705
"6",355,0.21759
"7",356,0.21195
"8",357,0.20999
"9",358,0.20684
"10",359,0.2031
"11",360,0.19869
"12",361,0.19266
"13",362,0.18927
"14",363,0.19191
"15",364,0.18603
"16",365,0.17782
"17",366,0.17876
"18",367,0.17381
"19",368,0.16402
"20",369,0.15528
"21",370,0.15014
"22",371,0.14949
"23",372,0.14898
"24",373,0.14461
"25",374,0.13355
"26",375,0.13243
"27",376,0.13429
"28",377,0.13346
"29",378,0.13078
"30",379,0.12764
"31",380,0.12742
"32",381,0.12746
"33",382,0.12725
"34",383,0.12652
"35",384,0.12479
"36",385,0.12177
"37",386,0.11652
"38",387,0.11136
"39",388,0.10768
"40",389,0.10604
"41",390,0.10495
"42",391,0.10292
"43",392,0.10142
"44",393,0.10072
"45",394,0.10151
"46",395,0.10163
"47",396,0.10148
"48",397,0.10309
"49",398,0.10439
"50",399,0.10501
"51",400,0.10529
"52",401,0.1061
"53",402,0.10764
"54",403,0.10832
"55",404,0.10852
"56",405,0.1084
"57",406,0.11043
"58",407,0.11382
"59",408,0.11805
"60",409,0.12052
"61",410,0.1207
"62",411,0.11776
"63",412,0.11438
"64",413,0.11116
"65",414,0.10894
"66",415,0.10862
"67",416,0.10968
"68",417,0.11092
"69",418,0.11124
"70",419,0.11108
"71",420,0.11223
"72",421,0.11318
"73",422,0.11366
"74",423,0.11378
"75",424,0.1141
"76",425,0.11466
"77",426,0.11378
"78",427,0.11343
"79",428,0.11418
"80",429,0.11338
"81",430,0.11277
"82",431,0.11291
"83",432,0.11236
"84",433,0.11181
"85",434,0.11172
"86",435,0.11185
"87",436,0.11272
"88",437,0.11468
"89",438,0.11644
"90",439,0.11682
"91",440,0.1149
"92",441,0.11354
"93",442,0.11289
"94",443,0.11349
"95",444,0.11327
"96",445,0.11289
"97",446,0.1133
"98",447,0.11311
"99",448,0.11274
"100",449,0.11278
"101",450,0.11259
"102",451,0.11247
"103",452,0.11282
"104",453,0.11282
"105",454,0.1127
"106",455,0.11278
"107",456,0.11239
"108",457,0.11202
"109",458,0.11237
"110",459,0.11225
"111",460,0.11187
"112",461,0.11199
"113",462,0.11183
"114",463,0.11159
"115",464,0.11195
"116",465,0.11201
"117",466,0.11188
"118",467,0.11203
"119",468,0.11202
"120",469,0.11194
"121",470,0.11198
"122",471,0.11201
"123",472,0.11207
"124",473,0.11226
"125",474,0.11224
"126",475,0.11206
"127",476,0.11178
"128",477,0.11172
"129",478,0.11173
"130",479,0.1116
"131",480,0.11164
"132",481,0.11166
"133",482,0.11138
"134",483,0.11132
"135",484,0.11139
"136",485,0.11147
"137",486,0.11151
"138",487,0.11152
"139",488,0.11148
"140",489,0.11155
"141",490,0.11176
"142",491,0.11212
"143",492,0.11233
"144",493,0.11254
"145",494,0.11285
"146",495,0.11312
"147",496,0.11336
"148",497,0.11362
"149",498,0.11385
"150",499,0.11423
"151",500,0.11479
"152",501,0.11538
"153",502,0.11604
"154",503,0.11676
"155",504,0.11742
"156",505,0.11824
"157",506,0.11926
"158",507,0.12026
"159",508,0.12152
"160",509,0.12301
"161",510,0.12438
"162",511,0.12598
"163",512,0.12777
"164",513,0.12952
"165",514,0.13163
"166",515,0.13403
"167",516,0.13649
"168",517,0.13907
"169",518,0.14178
"170",519,0.14461
"171",520,0.14786
"172",521,0.15122
"173",522,0.15436
"174",523,0.15759
"175",524,0.16096
"176",525,0.1645
"177",526,0.16767
"178",527,0.17067
"179",528,0.17359
"180",529,0.17678
"181",530,0.17959
"182",531,0.18192
"183",532,0.18422
"184",533,0.1863
"185",534,0.18816
"186",535,0.18985
"187",536,0.19152
"188",537,0.19303
"189",538,0.19413
"190",539,0.19511
"191",540,0.19605
"192",541,0.19705
"193",542,0.19795
"194",543,0.19877
"195",544,0.19956
"196",545,0.20029
"197",546,0.20108
"198",547,0.20194
"199",548,0.20252
"200",549,0.20317
"201",550,0.20382
"202",551,0.20401
"203",552,0.20428
"204",553,0.20454
"205",554,0.20456
"206",555,0.20437
"207",556,0.20399
"208",557,0.20344
"209",558,0.20274
"210",559,0.20184
