"","Wavelength","Reflectance"
"1",350,0.26996
"2",351,0.2714
"3",352,0.26386
"4",353,0.26097
"5",354,0.2584
"6",355,0.24794
"7",356,0.24203
"8",357,0.23941
"9",358,0.23257
"10",359,0.2275
"11",360,0.22561
"12",361,0.22125
"13",362,0.21932
"14",363,0.22339
"15",364,0.21901
"16",365,0.2127
"17",366,0.21687
"18",367,0.21343
"19",368,0.20382
"20",369,0.19562
"21",370,0.19165
"22",371,0.19279
"23",372,0.19211
"24",373,0.18722
"25",374,0.17608
"26",375,0.17702
"27",376,0.18078
"28",377,0.17904
"29",378,0.17896
"30",379,0.17932
"31",380,0.17605
"32",381,0.17408
"33",382,0.17334
"34",383,0.16931
"35",384,0.16839
"36",385,0.17143
"37",386,0.16521
"38",387,0.15838
"39",388,0.15529
"40",389,0.15445
"41",390,0.15343
"42",391,0.14942
"43",392,0.14737
"44",393,0.14684
"45",394,0.14737
"46",395,0.14701
"47",396,0.14616
"48",397,0.14658
"49",398,0.14741
"50",399,0.14819
"51",400,0.14757
"52",401,0.14715
"53",402,0.14742
"54",403,0.14794
"55",404,0.14802
"56",405,0.14723
"57",406,0.14753
"58",407,0.14903
"59",408,0.15189
"60",409,0.15547
"61",410,0.15633
"62",411,0.14946
"63",412,0.14487
"64",413,0.14241
"65",414,0.14203
"66",415,0.14236
"67",416,0.14306
"68",417,0.14381
"69",418,0.1447
"70",419,0.14563
"71",420,0.14625
"72",421,0.14685
"73",422,0.14739
"74",423,0.14752
"75",424,0.14743
"76",425,0.14725
"77",426,0.14763
"78",427,0.14803
"79",428,0.14818
"80",429,0.14748
"81",430,0.14701
"82",431,0.14719
"83",432,0.14721
"84",433,0.14716
"85",434,0.14711
"86",435,0.14759
"87",436,0.14874
"88",437,0.15062
"89",438,0.15098
"90",439,0.15062
"91",440,0.15004
"92",441,0.14971
"93",442,0.1493
"94",443,0.14846
"95",444,0.14834
"96",445,0.14853
"97",446,0.14849
"98",447,0.14845
"99",448,0.14843
"100",449,0.14848
"101",450,0.14822
"102",451,0.14783
"103",452,0.14758
"104",453,0.14751
"105",454,0.14738
"106",455,0.14684
"107",456,0.14664
"108",457,0.14666
"109",458,0.14676
"110",459,0.14674
"111",460,0.14654
"112",461,0.14599
"113",462,0.14587
"114",463,0.14605
"115",464,0.14603
"116",465,0.14617
"117",466,0.14636
"118",467,0.14626
"119",468,0.14596
"120",469,0.14566
"121",470,0.14569
"122",471,0.14548
"123",472,0.14525
"124",473,0.14528
"125",474,0.14506
"126",475,0.14472
"127",476,0.1445
"128",477,0.14443
"129",478,0.1443
"130",479,0.1438
"131",480,0.14371
"132",481,0.1438
"133",482,0.14377
"134",483,0.14377
"135",484,0.14369
"136",485,0.14342
"137",486,0.14329
"138",487,0.14323
"139",488,0.14314
"140",489,0.14308
"141",490,0.1432
"142",491,0.14359
"143",492,0.1436
"144",493,0.14352
"145",494,0.14355
"146",495,0.14354
"147",496,0.14359
"148",497,0.14373
"149",498,0.14383
"150",499,0.14396
"151",500,0.14415
"152",501,0.1443
"153",502,0.14452
"154",503,0.14484
"155",504,0.14527
"156",505,0.14568
"157",506,0.14606
"158",507,0.14653
"159",508,0.14712
"160",509,0.14782
"161",510,0.14846
"162",511,0.14923
"163",512,0.15014
"164",513,0.15119
"165",514,0.15232
"166",515,0.15356
"167",516,0.15503
"168",517,0.15657
"169",518,0.15813
"170",519,0.1596
"171",520,0.16142
"172",521,0.16339
"173",522,0.1653
"174",523,0.16717
"175",524,0.16908
"176",525,0.17108
"177",526,0.17293
"178",527,0.17471
"179",528,0.17645
"180",529,0.1782
"181",530,0.17977
"182",531,0.18112
"183",532,0.18235
"184",533,0.18353
"185",534,0.18461
"186",535,0.18541
"187",536,0.18618
"188",537,0.18693
"189",538,0.18759
"190",539,0.18798
"191",540,0.18831
"192",541,0.18891
"193",542,0.1893
"194",543,0.18962
"195",544,0.18996
"196",545,0.19035
"197",546,0.1907
"198",547,0.19098
"199",548,0.19134
"200",549,0.19168
"201",550,0.19196
"202",551,0.19212
"203",552,0.19215
"204",553,0.19205
"205",554,0.19181
"206",555,0.19146
"207",556,0.19103
"208",557,0.19055
"209",558,0.18979
"210",559,0.18896
"211",560,0.18814
"212",561,0.18727
"213",562,0.1863
"214",563,0.18521
"215",564,0.1841
"216",565,0.18281
"217",566,0.18147
"218",567,0.18028
"219",568,0.17884
"220",569,0.17728
"221",570,0.17574
"222",571,0.17421
"223",572,0.1727
"224",573,0.17124
"225",574,0.17001
"226",575,0.16865
"227",576,0.16719
"228",577,0.16596
"229",578,0.16486
"230",579,0.16383
"231",580,0.16276
"232",581,0.16177
"233",582,0.16089
"234",583,0.16012
"235",584,0.15919
"236",585,0.15842
"237",586,0.15783
"238",587,0.15718
"239",588,0.15655
"240",589,0.15599
"241",590,0.15553
"242",591,0.15511
"243",592,0.15473
"244",593,0.15439
"245",594,0.15405
"246",595,0.15369
"247",596,0.15333
"248",597,0.153
"249",598,0.15271
"250",599,0.1524
"251",600,0.15191
"252",601,0.15154
"253",602,0.15122
"254",603,0.15089
"255",604,0.15044
"256",605,0.15001
"257",606,0.14958
"258",607,0.14902
"259",608,0.14845
"260",609,0.14787
"261",610,0.14725
"262",611,0.14659
"263",612,0.14591
"264",613,0.14523
"265",614,0.14463
"266",615,0.14403
"267",616,0.14339
"268",617,0.14267
"269",618,0.14217
"270",619,0.14167
"271",620,0.1411
"272",621,0.14076
"273",622,0.14043
"274",623,0.14009
"275",624,0.13976
"276",625,0.13951
"277",626,0.13927
"278",627,0.13903
"279",628,0.13894
"280",629,0.13883
"281",630,0.13868
"282",631,0.13851
"283",632,0.13832
"284",633,0.13811
"285",634,0.13787
"286",635,0.13754
"287",636,0.1372
"288",637,0.13686
"289",638,0.1365
"290",639,0.13594
"291",640,0.13537
"292",641,0.13489
"293",642,0.13445
"294",643,0.13391
"295",644,0.13332
"296",645,0.13277
"297",646,0.13232
"298",647,0.13185
"299",648,0.13135
"300",649,0.13094
"301",650,0.13056
"302",651,0.13018
"303",652,0.12976
"304",653,0.12946
"305",654,0.12919
"306",655,0.1289
"307",656,0.12854
"308",657,0.12825
"309",658,0.12792
"310",659,0.1275
"311",660,0.12719
"312",661,0.12686
"313",662,0.12651
"314",663,0.12617
"315",664,0.12589
"316",665,0.12564
"317",666,0.12539
"318",667,0.12511
"319",668,0.12501
"320",669,0.12491
"321",670,0.12478
"322",671,0.12471
"323",672,0.12471
"324",673,0.12468
"325",674,0.12457
"326",675,0.12462
"327",676,0.12462
"328",677,0.12462
"329",678,0.12474
"330",679,0.12487
"331",680,0.12509
"332",681,0.12535
"333",682,0.12547
"334",683,0.12577
"335",684,0.12607
"336",685,0.12637
"337",686,0.12692
"338",687,0.12748
"339",688,0.12826
"340",689,0.12936
"341",690,0.13055
"342",691,0.1322
"343",692,0.13427
"344",693,0.13675
"345",694,0.13992
"346",695,0.14336
"347",696,0.14737
"348",697,0.15222
"349",698,0.15708
"350",699,0.1627
"351",700,0.16899
"352",701,0.17551
"353",702,0.18176
"354",703,0.1886
"355",704,0.19569
"356",705,0.20242
"357",706,0.20977
"358",707,0.21736
"359",708,0.2248
"360",709,0.23184
"361",710,0.23956
"362",711,0.24752
"363",712,0.25555
"364",713,0.26354
"365",714,0.27116
"366",715,0.27922
"367",716,0.28766
"368",717,0.29609
"369",718,0.30402
"370",719,0.31243
"371",720,0.32113
"372",721,0.32964
"373",722,0.33827
"374",723,0.34697
"375",724,0.35552
"376",725,0.3637
"377",726,0.37143
"378",727,0.37924
"379",728,0.38707
"380",729,0.39482
"381",730,0.4024
"382",731,0.40938
"383",732,0.41618
"384",733,0.42285
"385",734,0.42906
"386",735,0.43505
"387",736,0.44065
"388",737,0.44588
"389",738,0.4508
"390",739,0.45559
"391",740,0.46004
"392",741,0.46413
"393",742,0.4679
"394",743,0.47144
"395",744,0.4748
"396",745,0.47783
"397",746,0.48055
"398",747,0.4832
"399",748,0.48559
"400",749,0.48772
"401",750,0.48968
"402",751,0.49155
"403",752,0.49317
"404",753,0.49459
"405",754,0.49606
"406",755,0.49754
"407",756,0.49852
"408",757,0.49952
"409",758,0.50024
"410",759,0.50092
"411",760,0.50189
"412",761,0.5026
"413",762,0.50312
"414",763,0.50343
"415",764,0.50367
"416",765,0.50416
"417",766,0.50427
"418",767,0.50439
"419",768,0.5046
"420",769,0.50485
"421",770,0.50503
"422",771,0.5051
"423",772,0.50517
"424",773,0.50525
"425",774,0.50527
"426",775,0.50514
"427",776,0.50518
"428",777,0.5052
"429",778,0.50515
"430",779,0.50509
"431",780,0.50499
"432",781,0.50491
"433",782,0.50478
"434",783,0.50468
"435",784,0.50476
"436",785,0.50463
"437",786,0.50458
"438",787,0.50455
"439",788,0.50446
"440",789,0.50428
"441",790,0.50428
"442",791,0.50421
"443",792,0.50412
"444",793,0.50405
"445",794,0.50401
"446",795,0.50393
"447",796,0.5037
"448",797,0.50348
"449",798,0.50347
"450",799,0.50363
"451",800,0.50353
"452",801,0.50324
"453",802,0.50321
"454",803,0.50316
"455",804,0.50298
"456",805,0.5031
"457",806,0.50293
"458",807,0.50285
"459",808,0.50289
"460",809,0.50286
"461",810,0.50255
"462",811,0.50228
"463",812,0.50219
"464",813,0.50232
"465",814,0.50233
"466",815,0.50208
"467",816,0.50189
"468",817,0.50187
"469",818,0.50171
"470",819,0.50165
"471",820,0.50159
"472",821,0.50143
"473",822,0.50143
"474",823,0.50112
"475",824,0.50114
"476",825,0.5011
"477",826,0.50105
"478",827,0.50106
"479",828,0.50082
"480",829,0.50044
"481",830,0.50021
"482",831,0.50006
"483",832,0.50016
"484",833,0.50036
"485",834,0.49989
"486",835,0.49998
"487",836,0.49976
"488",837,0.49965
"489",838,0.49966
"490",839,0.49963
"491",840,0.49943
"492",841,0.49915
"493",842,0.49928
"494",843,0.49926
"495",844,0.49919
"496",845,0.49905
"497",846,0.49884
"498",847,0.49878
"499",848,0.49861
"500",849,0.49855
"501",850,0.49849
"502",851,0.49843
"503",852,0.4983
"504",853,0.49814
"505",854,0.4981
"506",855,0.49792
"507",856,0.498
"508",857,0.49777
"509",858,0.49766
"510",859,0.49745
"511",860,0.49717
"512",861,0.49726
"513",862,0.49717
"514",863,0.49729
"515",864,0.49686
"516",865,0.4966
"517",866,0.49653
"518",867,0.49657
"519",868,0.49659
"520",869,0.4964
"521",870,0.4961
"522",871,0.49585
"523",872,0.49613
"524",873,0.49586
"525",874,0.49587
"526",875,0.49578
"527",876,0.49542
"528",877,0.49531
"529",878,0.49514
"530",879,0.4948
"531",880,0.4947
"532",881,0.49441
"533",882,0.49439
"534",883,0.49438
"535",884,0.49433
"536",885,0.49423
"537",886,0.49393
"538",887,0.49361
"539",888,0.4936
"540",889,0.49357
"541",890,0.49316
"542",891,0.4933
"543",892,0.49323
"544",893,0.49325
"545",894,0.49305
"546",895,0.49271
"547",896,0.49246
"548",897,0.49232
"549",898,0.4924
"550",899,0.49258
"551",900,0.49223
"552",901,0.49225
"553",902,0.49159
"554",903,0.49186
"555",904,0.49198
"556",905,0.49157
"557",906,0.49105
"558",907,0.49103
"559",908,0.49104
"560",909,0.49073
"561",910,0.49076
"562",911,0.49033
"563",912,0.48994
"564",913,0.48994
"565",914,0.48965
"566",915,0.48983
"567",916,0.48993
"568",917,0.48965
"569",918,0.48945
"570",919,0.48929
"571",920,0.4892
"572",921,0.48909
"573",922,0.4887
"574",923,0.48832
"575",924,0.48821
"576",925,0.4881
"577",926,0.48794
"578",927,0.48779
"579",928,0.4875
"580",929,0.48707
"581",930,0.4868
"582",931,0.48664
"583",932,0.48654
"584",933,0.48642
"585",934,0.48581
"586",935,0.4859
"587",936,0.48545
"588",937,0.48526
"589",938,0.48462
"590",939,0.48461
"591",940,0.48414
"592",941,0.48402
"593",942,0.4844
"594",943,0.4835
"595",944,0.48329
"596",945,0.48284
"597",946,0.48214
"598",947,0.48198
"599",948,0.4817
"600",949,0.48111
"601",950,0.48058
"602",951,0.48003
"603",952,0.4794
"604",953,0.47957
"605",954,0.4789
"606",955,0.47843
"607",956,0.47768
"608",957,0.47695
"609",958,0.47632
"610",959,0.47634
"611",960,0.47558
"612",961,0.47505
"613",962,0.47505
"614",963,0.47493
"615",964,0.47476
"616",965,0.47425
"617",966,0.4739
"618",967,0.4745
"619",968,0.4739
"620",969,0.47363
"621",970,0.4744
"622",971,0.47366
"623",972,0.473
"624",973,0.47333
"625",974,0.47338
"626",975,0.47282
"627",976,0.47281
"628",977,0.47267
"629",978,0.47294
"630",979,0.47272
"631",980,0.47284
"632",981,0.47175
"633",982,0.47113
"634",983,0.47059
"635",984,0.47127
"636",985,0.47174
"637",986,0.47138
"638",987,0.47094
"639",988,0.4718
"640",989,0.47241
"641",990,0.47366
"642",991,0.4747
"643",992,0.47595
"644",993,0.47737
"645",994,0.47909
"646",995,0.48115
"647",996,0.48278
"648",997,0.48461
"649",998,0.48554
"650",999,0.4866
"651",1000,0.48766
"652",1001,0.48873
"653",1002,0.48947
"654",1003,0.49011
"655",1004,0.4907
"656",1005,0.49132
"657",1006,0.49203
"658",1007,0.49279
"659",1008,0.49352
"660",1009,0.49414
"661",1010,0.49461
"662",1011,0.49498
"663",1012,0.4953
"664",1013,0.49563
"665",1014,0.49596
"666",1015,0.49629
"667",1016,0.49659
"668",1017,0.49686
"669",1018,0.49709
"670",1019,0.49729
"671",1020,0.49746
"672",1021,0.49762
"673",1022,0.49775
"674",1023,0.49786
"675",1024,0.49795
"676",1025,0.49803
"677",1026,0.4981
"678",1027,0.49816
"679",1028,0.49822
"680",1029,0.4983
"681",1030,0.4984
"682",1031,0.49851
"683",1032,0.49862
"684",1033,0.49876
"685",1034,0.49892
"686",1035,0.4991
"687",1036,0.49926
"688",1037,0.49938
"689",1038,0.49946
"690",1039,0.49952
"691",1040,0.49955
"692",1041,0.49956
"693",1042,0.49955
"694",1043,0.49952
"695",1044,0.49949
"696",1045,0.49949
"697",1046,0.4995
"698",1047,0.49952
"699",1048,0.49956
"700",1049,0.49961
"701",1050,0.4997
"702",1051,0.4998
"703",1052,0.49989
"704",1053,0.49995
"705",1054,0.49999
"706",1055,0.50002
"707",1056,0.50001
"708",1057,0.49996
"709",1058,0.49985
"710",1059,0.49973
"711",1060,0.49962
"712",1061,0.49956
"713",1062,0.49951
"714",1063,0.49948
"715",1064,0.49946
"716",1065,0.49944
"717",1066,0.49944
"718",1067,0.49943
"719",1068,0.4994
"720",1069,0.49931
"721",1070,0.49919
"722",1071,0.49907
"723",1072,0.49897
"724",1073,0.49892
"725",1074,0.49889
"726",1075,0.49887
"727",1076,0.49884
"728",1077,0.49881
"729",1078,0.49877
"730",1079,0.49872
"731",1080,0.49864
"732",1081,0.49853
"733",1082,0.4984
"734",1083,0.49826
"735",1084,0.49816
"736",1085,0.49808
"737",1086,0.49802
"738",1087,0.49797
"739",1088,0.49789
"740",1089,0.49781
"741",1090,0.49772
"742",1091,0.49761
"743",1092,0.49746
"744",1093,0.49728
"745",1094,0.49706
"746",1095,0.49684
"747",1096,0.49664
"748",1097,0.49645
"749",1098,0.49625
"750",1099,0.49606
"751",1100,0.49585
"752",1101,0.49563
"753",1102,0.49541
"754",1103,0.49517
"755",1104,0.49492
"756",1105,0.49463
"757",1106,0.49435
"758",1107,0.49413
"759",1108,0.49405
"760",1109,0.49408
"761",1110,0.49415
"762",1111,0.49419
"763",1112,0.49417
"764",1113,0.49414
"765",1114,0.49407
"766",1115,0.49392
"767",1116,0.49364
"768",1117,0.49323
"769",1118,0.49279
"770",1119,0.4924
"771",1120,0.49208
"772",1121,0.4918
"773",1122,0.49154
"774",1123,0.49128
"775",1124,0.49105
"776",1125,0.49084
"777",1126,0.4906
"778",1127,0.4903
"779",1128,0.48994
"780",1129,0.48952
"781",1130,0.48905
"782",1131,0.48852
"783",1132,0.48792
"784",1133,0.48726
"785",1134,0.48655
"786",1135,0.4858
"787",1136,0.48499
"788",1137,0.48414
"789",1138,0.48327
"790",1139,0.48239
"791",1140,0.4815
"792",1141,0.48059
"793",1142,0.47968
"794",1143,0.47877
"795",1144,0.47787
"796",1145,0.47696
"797",1146,0.47606
"798",1147,0.47515
"799",1148,0.47422
"800",1149,0.4733
"801",1150,0.47242
"802",1151,0.47158
"803",1152,0.47077
"804",1153,0.46999
"805",1154,0.46928
"806",1155,0.46864
"807",1156,0.46807
"808",1157,0.46754
"809",1158,0.46701
"810",1159,0.46649
"811",1160,0.46598
"812",1161,0.4655
"813",1162,0.46505
"814",1163,0.46464
"815",1164,0.46426
"816",1165,0.4639
"817",1166,0.46357
"818",1167,0.46328
"819",1168,0.46301
"820",1169,0.46275
"821",1170,0.46249
"822",1171,0.46221
"823",1172,0.46194
"824",1173,0.46168
"825",1174,0.46142
"826",1175,0.46117
"827",1176,0.46093
"828",1177,0.4607
"829",1178,0.46046
"830",1179,0.46023
"831",1180,0.46
"832",1181,0.45978
"833",1182,0.4596
"834",1183,0.45944
"835",1184,0.45929
"836",1185,0.45914
"837",1186,0.45897
"838",1187,0.45879
"839",1188,0.45861
"840",1189,0.45843
"841",1190,0.45826
"842",1191,0.4581
"843",1192,0.45794
"844",1193,0.45781
"845",1194,0.45772
"846",1195,0.45765
"847",1196,0.45759
"848",1197,0.45751
"849",1198,0.45741
"850",1199,0.45731
"851",1200,0.45722
"852",1201,0.45713
"853",1202,0.45704
"854",1203,0.45697
"855",1204,0.45691
"856",1205,0.4569
"857",1206,0.45693
"858",1207,0.45699
"859",1208,0.45704
"860",1209,0.45708
"861",1210,0.45711
