"","Wavelength","Reflectance"
"1",350,0.21231
"2",351,0.2012
"3",352,0.19879
"4",353,0.19963
"5",354,0.19788
"6",355,0.18053
"7",356,0.17319
"8",357,0.17342
"9",358,0.1668
"10",359,0.16096
"11",360,0.15759
"12",361,0.15425
"13",362,0.15012
"14",363,0.14436
"15",364,0.14301
"16",365,0.14273
"17",366,0.13745
"18",367,0.134
"19",368,0.13174
"20",369,0.127
"21",370,0.12189
"22",371,0.11698
"23",372,0.11279
"24",373,0.10853
"25",374,0.10383
"26",375,0.10335
"27",376,0.10276
"28",377,0.09752
"29",378,0.0945
"30",379,0.09412
"31",380,0.09698
"32",381,0.09661
"33",382,0.09315
"34",383,0.09309
"35",384,0.09174
"36",385,0.0879
"37",386,0.08364
"38",387,0.079
"39",388,0.07417
"40",389,0.07243
"41",390,0.07124
"42",391,0.06808
"43",392,0.0668
"44",393,0.06646
"45",394,0.06544
"46",395,0.06522
"47",396,0.06546
"48",397,0.06462
"49",398,0.06478
"50",399,0.0658
"51",400,0.06486
"52",401,0.06483
"53",402,0.06642
"54",403,0.06767
"55",404,0.06805
"56",405,0.06709
"57",406,0.06838
"58",407,0.07096
"59",408,0.0742
"60",409,0.07918
"61",410,0.08144
"62",411,0.07467
"63",412,0.06981
"64",413,0.06682
"65",414,0.06565
"66",415,0.06589
"67",416,0.06681
"68",417,0.06694
"69",418,0.06754
"70",419,0.06886
"71",420,0.07163
"72",421,0.07375
"73",422,0.07474
"74",423,0.07447
"75",424,0.07532
"76",425,0.07782
"77",426,0.07849
"78",427,0.0788
"79",428,0.07922
"80",429,0.07921
"81",430,0.07925
"82",431,0.07953
"83",432,0.07958
"84",433,0.07981
"85",434,0.08051
"86",435,0.08124
"87",436,0.08246
"88",437,0.0845
"89",438,0.08611
"90",439,0.08679
"91",440,0.08613
"92",441,0.0853
"93",442,0.08458
"94",443,0.08432
"95",444,0.0849
"96",445,0.08552
"97",446,0.08509
"98",447,0.08505
"99",448,0.0852
"100",449,0.08526
"101",450,0.08504
"102",451,0.08483
"103",452,0.08507
"104",453,0.085
"105",454,0.08475
"106",455,0.08448
"107",456,0.0843
"108",457,0.08421
"109",458,0.0842
"110",459,0.08414
"111",460,0.08404
"112",461,0.084
"113",462,0.08391
"114",463,0.08385
"115",464,0.08396
"116",465,0.08414
"117",466,0.08431
"118",467,0.08427
"119",468,0.0842
"120",469,0.08415
"121",470,0.0842
"122",471,0.0842
"123",472,0.08411
"124",473,0.08384
"125",474,0.0838
"126",475,0.08381
"127",476,0.08368
"128",477,0.08335
"129",478,0.083
"130",479,0.08288
"131",480,0.08283
"132",481,0.08277
"133",482,0.08258
"134",483,0.08256
"135",484,0.08254
"136",485,0.08232
"137",486,0.08225
"138",487,0.08229
"139",488,0.08238
"140",489,0.08233
"141",490,0.08239
"142",491,0.08273
"143",492,0.08283
"144",493,0.0829
"145",494,0.08307
"146",495,0.0831
"147",496,0.08327
"148",497,0.08369
"149",498,0.08402
"150",499,0.08426
"151",500,0.08445
"152",501,0.08501
"153",502,0.08552
"154",503,0.08589
"155",504,0.08676
"156",505,0.08754
"157",506,0.08818
"158",507,0.08921
"159",508,0.09035
"160",509,0.09153
"161",510,0.09271
"162",511,0.09409
"163",512,0.09565
"164",513,0.09732
"165",514,0.09916
"166",515,0.1012
"167",516,0.1035
"168",517,0.1059
"169",518,0.10832
"170",519,0.11073
"171",520,0.11355
"172",521,0.11648
"173",522,0.1192
"174",523,0.12196
"175",524,0.12483
"176",525,0.12784
"177",526,0.13059
"178",527,0.13318
"179",528,0.13565
"180",529,0.13818
"181",530,0.14055
"182",531,0.14271
"183",532,0.14461
"184",533,0.14632
"185",534,0.14785
"186",535,0.1493
