"","Wavelength","Reflectance"
"1",350,0.18986
"2",351,0.18586
"3",352,0.17114
"4",353,0.16232
"5",354,0.15821
"6",355,0.1577
"7",356,0.16103
"8",357,0.16468
"9",358,0.15744
"10",359,0.15163
"11",360,0.15053
"12",361,0.14615
"13",362,0.14179
"14",363,0.13962
"15",364,0.13561
"16",365,0.13087
"17",366,0.12671
"18",367,0.12717
"19",368,0.12924
"20",369,0.12223
"21",370,0.11522
"22",371,0.1106
"23",372,0.10509
"24",373,0.10153
"25",374,0.10164
"26",375,0.10334
"27",376,0.1035
"28",377,0.0982
"29",378,0.09526
"30",379,0.09478
"31",380,0.09605
"32",381,0.09674
"33",382,0.09606
"34",383,0.09243
"35",384,0.08934
"36",385,0.08764
"37",386,0.08395
"38",387,0.08033
"39",388,0.07784
"40",389,0.07663
"41",390,0.07556
"42",391,0.07343
"43",392,0.07155
"44",393,0.07025
"45",394,0.07009
"46",395,0.071
"47",396,0.07223
"48",397,0.0715
"49",398,0.07143
"50",399,0.07239
"51",400,0.07342
"52",401,0.07494
"53",402,0.07676
"54",403,0.07588
"55",404,0.07562
"56",405,0.07785
"57",406,0.07899
"58",407,0.08091
"59",408,0.08491
"60",409,0.08751
"61",410,0.08762
"62",411,0.08362
"63",412,0.07958
"64",413,0.07642
"65",414,0.07586
"66",415,0.07556
"67",416,0.0756
"68",417,0.07683
"69",418,0.07763
"70",419,0.07788
"71",420,0.0774
"72",421,0.07776
"73",422,0.07884
"74",423,0.07829
"75",424,0.07797
"76",425,0.0783
"77",426,0.07773
"78",427,0.07727
"79",428,0.07722
"80",429,0.07659
"81",430,0.076
"82",431,0.07569
"83",432,0.07539
"84",433,0.07503
"85",434,0.07455
"86",435,0.07476
"87",436,0.07558
"88",437,0.07695
"89",438,0.07769
"90",439,0.07742
"91",440,0.07582
"92",441,0.07526
"93",442,0.07496
"94",443,0.07426
"95",444,0.07424
"96",445,0.07432
"97",446,0.07363
"98",447,0.0736
"99",448,0.07377
"100",449,0.07349
"101",450,0.07358
"102",451,0.07378
"103",452,0.07374
"104",453,0.07317
"105",454,0.07255
"106",455,0.07256
"107",456,0.07246
"108",457,0.07226
"109",458,0.072
"110",459,0.07189
"111",460,0.07185
"112",461,0.07167
"113",462,0.07143
"114",463,0.07118
"115",464,0.07092
"116",465,0.0708
"117",466,0.07077
"118",467,0.07056
"119",468,0.0706
"120",469,0.07071
"121",470,0.07052
"122",471,0.07035
"123",472,0.07013
"124",473,0.06974
"125",474,0.06964
"126",475,0.06968
"127",476,0.06965
"128",477,0.06927
"129",478,0.06884
"130",479,0.06879
"131",480,0.0685
"132",481,0.0682
"133",482,0.06822
"134",483,0.06821
"135",484,0.06812
"136",485,0.06787
"137",486,0.06799
"138",487,0.06817
"139",488,0.06798
"140",489,0.06797
"141",490,0.06805
"142",491,0.06817
"143",492,0.06835
"144",493,0.0686
"145",494,0.06893
"146",495,0.06908
"147",496,0.06927
"148",497,0.06961
"149",498,0.06984
"150",499,0.07014
"151",500,0.07057
"152",501,0.07123
"153",502,0.07198
"154",503,0.07278
"155",504,0.07373
"156",505,0.07482
"157",506,0.07604
"158",507,0.07741
"159",508,0.07896
"160",509,0.08069
"161",510,0.08254
"162",511,0.08457
"163",512,0.08677
"164",513,0.08911
"165",514,0.09176
"166",515,0.09473
"167",516,0.09793
