"","Wavelength","Reflectance"
"1",350,0.29583
"2",351,0.29654
"3",352,0.29345
"4",353,0.28906
"5",354,0.2835
"6",355,0.27609
"7",356,0.27485
"8",357,0.27726
"9",358,0.27375
"10",359,0.26968
"11",360,0.26611
"12",361,0.25728
"13",362,0.25072
"14",363,0.25201
"15",364,0.25159
"16",365,0.2503
"17",366,0.24948
"18",367,0.247
"19",368,0.24238
"20",369,0.23306
"21",370,0.2284
"22",371,0.23044
"23",372,0.22531
"24",373,0.219
"25",374,0.21422
"26",375,0.21314
"27",376,0.2135
"28",377,0.21308
"29",378,0.21587
"30",379,0.2186
"31",380,0.21221
"32",381,0.20951
"33",382,0.21079
"34",383,0.20773
"35",384,0.20438
"36",385,0.2016
"37",386,0.19791
"38",387,0.19436
"39",388,0.19152
"40",389,0.18904
"41",390,0.18714
"42",391,0.1861
"43",392,0.18505
"44",393,0.18377
"45",394,0.18169
"46",395,0.18078
"47",396,0.18064
"48",397,0.17947
"49",398,0.17908
"50",399,0.17951
"51",400,0.17935
"52",401,0.17951
"53",402,0.18019
"54",403,0.18082
"55",404,0.18089
"56",405,0.18003
"57",406,0.17987
"58",407,0.18108
"59",408,0.18419
"60",409,0.18842
"61",410,0.18968
"62",411,0.18196
"63",412,0.17904
"64",413,0.17884
"65",414,0.17786
"66",415,0.17737
"67",416,0.17725
"68",417,0.17702
"69",418,0.17805
"70",419,0.17974
"71",420,0.17989
"72",421,0.18006
"73",422,0.1805
"74",423,0.18081
"75",424,0.18119
"76",425,0.18168
"77",426,0.18187
"78",427,0.18196
"79",428,0.18198
"80",429,0.18142
"81",430,0.18129
"82",431,0.1819
"83",432,0.18178
"84",433,0.18136
"85",434,0.18094
"86",435,0.1817
"87",436,0.18299
"88",437,0.18432
"89",438,0.18466
"90",439,0.18443
"91",440,0.18396
"92",441,0.1837
"93",442,0.18338
"94",443,0.1827
"95",444,0.18256
"96",445,0.18257
"97",446,0.18218
"98",447,0.18214
"99",448,0.18222
"100",449,0.18211
"101",450,0.182
"102",451,0.18193
"103",452,0.18203
"104",453,0.18167
"105",454,0.18115
"106",455,0.18087
"107",456,0.18077
"108",457,0.18076
"109",458,0.18079
"110",459,0.18048
"111",460,0.18004
"112",461,0.18005
"113",462,0.1798
"114",463,0.17951
"115",464,0.17993
"116",465,0.17966
"117",466,0.17908
"118",467,0.17952
"119",468,0.17974
"120",469,0.17966
"121",470,0.17942
"122",471,0.17921
"123",472,0.17898
"124",473,0.17861
"125",474,0.1783
"126",475,0.17813
"127",476,0.17821
"128",477,0.17806
"129",478,0.17776
"130",479,0.17741
"131",480,0.17735
"132",481,0.17733
"133",482,0.17699
"134",483,0.17686
"135",484,0.17682
"136",485,0.17673
"137",486,0.17658
"138",487,0.17646
"139",488,0.17653
"140",489,0.1767
"141",490,0.17672
"142",491,0.17639
"143",492,0.17649
"144",493,0.17665
"145",494,0.1766
"146",495,0.17647
"147",496,0.17654
"148",497,0.17689
"149",498,0.17683
"150",499,0.17681
"151",500,0.17699
"152",501,0.17739
"153",502,0.17767
"154",503,0.17773
"155",504,0.17796
"156",505,0.17833
"157",506,0.17881
"158",507,0.17931
"159",508,0.1798
"160",509,0.18031
"161",510,0.18094
"162",511,0.18178
"163",512,0.18274
"164",513,0.18362
"165",514,0.18465
"166",515,0.18583
"167",516,0.18713
"168",517,0.18848
"169",518,0.18992
"170",519,0.19151
"171",520,0.19324
"172",521,0.19499
"173",522,0.19662
"174",523,0.19847
"175",524,0.20033
"176",525,0.20202
"177",526,0.20369
"178",527,0.20536
"179",528,0.20701
"180",529,0.20861
"181",530,0.21008
"182",531,0.21142
"183",532,0.21261
"184",533,0.21368
"185",534,0.21462
"186",535,0.21543
"187",536,0.21623
"188",537,0.21694
"189",538,0.21737
"190",539,0.21786
"191",540,0.21832
"192",541,0.21861
"193",542,0.21892
"194",543,0.21925
"195",544,0.21957
"196",545,0.21976
"197",546,0.22002
"198",547,0.22039
"199",548,0.2206
"200",549,0.2208
"201",550,0.221
"202",551,0.22116
"203",552,0.22118
"204",553,0.22106
"205",554,0.2209
"206",555,0.22054
"207",556,0.22003
"208",557,0.21943
"209",558,0.21876
"210",559,0.21803
"211",560,0.21724
"212",561,0.21641
"213",562,0.21547
"214",563,0.21443
"215",564,0.21339
"216",565,0.21213
"217",566,0.21079
"218",567,0.20967
"219",568,0.20827
"220",569,0.20679
"221",570,0.20544
"222",571,0.20396
"223",572,0.20253
"224",573,0.20124
"225",574,0.19982
"226",575,0.19851
"227",576,0.19733
"228",577,0.1962
"229",578,0.19509
"230",579,0.19405
"231",580,0.19315
"232",581,0.19225
"233",582,0.19135
"234",583,0.19047
"235",584,0.18974
"236",585,0.18909
"237",586,0.18847
"238",587,0.18789
"239",588,0.18728
"240",589,0.1867
"241",590,0.18621
"242",591,0.18581
"243",592,0.18546
"244",593,0.18511
"245",594,0.18471
"246",595,0.18437
"247",596,0.18408
"248",597,0.18381
"249",598,0.1834
"250",599,0.18294
"251",600,0.18263
"252",601,0.18237
"253",602,0.18205
"254",603,0.18162
"255",604,0.1813
"256",605,0.18089
"257",606,0.18037
"258",607,0.17979
"259",608,0.17933
"260",609,0.17885
"261",610,0.17822
"262",611,0.17757
"263",612,0.1769
"264",613,0.17623
"265",614,0.17563
"266",615,0.17499
"267",616,0.17433
"268",617,0.17377
"269",618,0.17323
"270",619,0.17274
"271",620,0.17231
"272",621,0.17191
"273",622,0.1715
"274",623,0.17111
"275",624,0.1708
"276",625,0.17061
"277",626,0.17039
"278",627,0.17008
"279",628,0.16996
"280",629,0.16988
"281",630,0.16978
"282",631,0.16958
"283",632,0.16939
"284",633,0.1692
"285",634,0.16898
"286",635,0.16858
"287",636,0.16825
"288",637,0.16793
"289",638,0.16745
"290",639,0.16697
"291",640,0.16649
"292",641,0.16601
"293",642,0.16548
"294",643,0.16488
"295",644,0.16429
"296",645,0.1638
"297",646,0.1633
"298",647,0.1628
"299",648,0.16231
"300",649,0.16189
"301",650,0.16148
"302",651,0.16114
"303",652,0.16094
"304",653,0.16063
"305",654,0.16032
"306",655,0.16003
"307",656,0.15974
"308",657,0.15945
"309",658,0.15912
"310",659,0.15875
"311",660,0.15849
"312",661,0.15816
"313",662,0.15778
"314",663,0.15737
"315",664,0.15709
"316",665,0.15688
"317",666,0.15666
"318",667,0.15638
"319",668,0.15631
"320",669,0.15621
"321",670,0.15603
"322",671,0.1559
"323",672,0.15591
"324",673,0.15589
"325",674,0.15576
"326",675,0.15579
"327",676,0.15584
"328",677,0.15586
"329",678,0.15587
"330",679,0.15609
"331",680,0.15633
"332",681,0.15651
"333",682,0.15664
"334",683,0.15695
"335",684,0.15728
"336",685,0.1576
"337",686,0.158
"338",687,0.15856
"339",688,0.15925
"340",689,0.16011
"341",690,0.16126
"342",691,0.16274
"343",692,0.16456
"344",693,0.16675
"345",694,0.16967
"346",695,0.17285
"347",696,0.17654
"348",697,0.18101
"349",698,0.18554
"350",699,0.19077
"351",700,0.1966
"352",701,0.20269
"353",702,0.20866
"354",703,0.21512
"355",704,0.22175
"356",705,0.22804
"357",706,0.2349
"358",707,0.24203
"359",708,0.24907
"360",709,0.25572
"361",710,0.26307
"362",711,0.2705
"363",712,0.27805
"364",713,0.28589
"365",714,0.29316
"366",715,0.30082
"367",716,0.30886
"368",717,0.31696
"369",718,0.32451
"370",719,0.33255
"371",720,0.34087
"372",721,0.34898
"373",722,0.35738
"374",723,0.36569
"375",724,0.37393
"376",725,0.38196
"377",726,0.38912
"378",727,0.39664
"379",728,0.4043
"380",729,0.41181
"381",730,0.4191
"382",731,0.42584
"383",732,0.43234
"384",733,0.43871
"385",734,0.44484
"386",735,0.45055
"387",736,0.45591
"388",737,0.46099
"389",738,0.46586
"390",739,0.47051
"391",740,0.47477
"392",741,0.47865
"393",742,0.48223
"394",743,0.4857
"395",744,0.48897
"396",745,0.49188
"397",746,0.49448
"398",747,0.49701
"399",748,0.49925
"400",749,0.5013
"401",750,0.5031
"402",751,0.50464
"403",752,0.50624
"404",753,0.50775
"405",754,0.50921
"406",755,0.51048
"407",756,0.5112
"408",757,0.51213
"409",758,0.51292
"410",759,0.51366
"411",760,0.51453
"412",761,0.51511
"413",762,0.51545
"414",763,0.51574
"415",764,0.51609
"416",765,0.51645
"417",766,0.51656
"418",767,0.51651
"419",768,0.51656
"420",769,0.51679
"421",770,0.51675
"422",771,0.51689
"423",772,0.51697
"424",773,0.51698
"425",774,0.51696
"426",775,0.51682
"427",776,0.51692
"428",777,0.51698
"429",778,0.51687
"430",779,0.51663
"431",780,0.51662
"432",781,0.51641
"433",782,0.51623
"434",783,0.51625
"435",784,0.51641
"436",785,0.51622
"437",786,0.51612
"438",787,0.51597
"439",788,0.5158
"440",789,0.51577
"441",790,0.51584
"442",791,0.5158
"443",792,0.51548
"444",793,0.51521
"445",794,0.51541
"446",795,0.51516
"447",796,0.51505
"448",797,0.51497
"449",798,0.51484
"450",799,0.51469
"451",800,0.51454
"452",801,0.51443
"453",802,0.51439
"454",803,0.51418
"455",804,0.51386
"456",805,0.51409
"457",806,0.51385
"458",807,0.51395
"459",808,0.51395
"460",809,0.51367
"461",810,0.51332
"462",811,0.51316
"463",812,0.51303
"464",813,0.513
"465",814,0.51297
"466",815,0.51292
"467",816,0.51301
"468",817,0.51258
"469",818,0.51244
"470",819,0.51239
"471",820,0.51231
"472",821,0.51223
"473",822,0.5122
"474",823,0.51189
"475",824,0.51176
"476",825,0.5118
"477",826,0.51173
"478",827,0.5115
"479",828,0.51158
"480",829,0.51111
"481",830,0.51086
"482",831,0.51086
"483",832,0.51096
"484",833,0.51091
"485",834,0.51051
"486",835,0.51044
"487",836,0.51043
"488",837,0.51014
"489",838,0.51011
"490",839,0.51016
"491",840,0.50967
"492",841,0.50949
"493",842,0.5096
"494",843,0.50964
"495",844,0.50951
"496",845,0.50937
"497",846,0.50923
"498",847,0.50879
"499",848,0.50873
"500",849,0.50867
"501",850,0.50855
"502",851,0.50869
"503",852,0.50872
"504",853,0.50842
"505",854,0.50826
"506",855,0.50795
"507",856,0.50787
"508",857,0.50782
"509",858,0.50777
"510",859,0.50756
"511",860,0.50736
"512",861,0.50739
"513",862,0.50721
"514",863,0.50694
"515",864,0.50675
"516",865,0.50666
"517",866,0.5064
"518",867,0.50632
"519",868,0.50639
"520",869,0.5062
"521",870,0.5061
"522",871,0.50585
"523",872,0.50597
"524",873,0.50549
"525",874,0.5054
"526",875,0.50556
"527",876,0.50528
"528",877,0.50482
"529",878,0.50486
"530",879,0.50485
"531",880,0.50459
"532",881,0.50444
"533",882,0.50413
"534",883,0.50389
"535",884,0.50387
"536",885,0.50379
"537",886,0.5035
"538",887,0.50346
"539",888,0.50333
"540",889,0.50329
"541",890,0.50293
"542",891,0.50269
"543",892,0.50274
"544",893,0.50255
"545",894,0.50244
"546",895,0.50213
"547",896,0.50181
"548",897,0.502
"549",898,0.5021
"550",899,0.50205
"551",900,0.50189
"552",901,0.50156
"553",902,0.50129
"554",903,0.50138
"555",904,0.50106
"556",905,0.50066
"557",906,0.50047
"558",907,0.50031
"559",908,0.50017
"560",909,0.5001
"561",910,0.49992
"562",911,0.49956
"563",912,0.49945
"564",913,0.49951
"565",914,0.49933
"566",915,0.49931
"567",916,0.49879
"568",917,0.49854
"569",918,0.4987
"570",919,0.49833
"571",920,0.49802
"572",921,0.49816
"573",922,0.49783
"574",923,0.49727
"575",924,0.49715
"576",925,0.49712
"577",926,0.49688
"578",927,0.49664
"579",928,0.49633
"580",929,0.49588
"581",930,0.49574
"582",931,0.49577
"583",932,0.49515
"584",933,0.49526
"585",934,0.49492
"586",935,0.49465
"587",936,0.49441
"588",937,0.49416
"589",938,0.49364
"590",939,0.49379
"591",940,0.49297
"592",941,0.49289
"593",942,0.49313
"594",943,0.49257
"595",944,0.49219
"596",945,0.49169
"597",946,0.49049
"598",947,0.49089
"599",948,0.49048
"600",949,0.49009
"601",950,0.48895
"602",951,0.48889
"603",952,0.48826
"604",953,0.48825
"605",954,0.48752
"606",955,0.48696
"607",956,0.48651
"608",957,0.486
"609",958,0.48542
"610",959,0.4849
"611",960,0.48465
"612",961,0.48479
"613",962,0.48481
"614",963,0.48395
"615",964,0.48348
"616",965,0.48346
"617",966,0.4825
"618",967,0.48342
"619",968,0.48316
"620",969,0.48221
"621",970,0.48257
"622",971,0.48192
"623",972,0.48221
"624",973,0.48257
"625",974,0.4823
"626",975,0.48172
"627",976,0.48187
"628",977,0.48167
"629",978,0.4819
"630",979,0.48107
"631",980,0.48175
"632",981,0.48104
"633",982,0.48063
"634",983,0.4798
"635",984,0.48004
"636",985,0.47984
"637",986,0.47988
"638",987,0.4792
"639",988,0.47973
"640",989,0.48063
"641",990,0.48175
"642",991,0.48302
"643",992,0.4846
"644",993,0.48643
"645",994,0.48811
"646",995,0.48988
"647",996,0.49123
"648",997,0.49278
"649",998,0.49367
"650",999,0.49473
"651",1000,0.49579
"652",1001,0.49686
"653",1002,0.49765
"654",1003,0.49838
"655",1004,0.49904
"656",1005,0.49969
