"","Wavelength","Reflectance"
"1",350,0.26033
"2",351,0.25538
"3",352,0.23765
"4",353,0.23136
"5",354,0.22731
"6",355,0.20846
"7",356,0.19625
"8",357,0.19184
"9",358,0.19517
"10",359,0.19567
"11",360,0.18985
"12",361,0.18234
"13",362,0.17722
"14",363,0.17796
"15",364,0.17605
"16",365,0.17254
"17",366,0.16927
"18",367,0.16181
"19",368,0.15254
"20",369,0.14965
"21",370,0.14785
"22",371,0.14537
"23",372,0.13815
"24",373,0.13327
"25",374,0.13482
"26",375,0.13165
"27",376,0.12866
"28",377,0.13063
"29",378,0.12935
"30",379,0.12633
"31",380,0.12637
"32",381,0.12678
"33",382,0.12676
"34",383,0.12437
"35",384,0.12164
"36",385,0.11892
"37",386,0.11403
"38",387,0.10853
"39",388,0.10328
"40",389,0.10154
"41",390,0.10087
"42",391,0.09899
"43",392,0.09816
"44",393,0.09782
"45",394,0.09691
"46",395,0.09731
"47",396,0.09864
"48",397,0.09945
"49",398,0.09963
"50",399,0.09971
"51",400,0.10256
"52",401,0.10466
"53",402,0.105
"54",403,0.10504
"55",404,0.10523
"56",405,0.10592
"57",406,0.10722
"58",407,0.10996
"59",408,0.11479
"60",409,0.12105
"61",410,0.12374
"62",411,0.11571
"63",412,0.11022
"64",413,0.10741
"65",414,0.10784
"66",415,0.10848
"67",416,0.10898
"68",417,0.10934
"69",418,0.11057
"70",419,0.11226
"71",420,0.11292
"72",421,0.11352
"73",422,0.11413
"74",423,0.114
"75",424,0.11432
"76",425,0.1153
"77",426,0.115
"78",427,0.11468
"79",428,0.11474
"80",429,0.11435
"81",430,0.11372
"82",431,0.11299
"83",432,0.11295
"84",433,0.1131
"85",434,0.11309
"86",435,0.11327
"87",436,0.11417
"88",437,0.11618
"89",438,0.11715
"90",439,0.11712
"91",440,0.11603
"92",441,0.11502
"93",442,0.11421
"94",443,0.11385
"95",444,0.11401
"96",445,0.1143
"97",446,0.11417
"98",447,0.11428
"99",448,0.11447
"100",449,0.11453
"101",450,0.11428
"102",451,0.11415
"103",452,0.11481
"104",453,0.11456
"105",454,0.1139
"106",455,0.11352
"107",456,0.11355
"108",457,0.11374
"109",458,0.11378
"110",459,0.11368
"111",460,0.11351
"112",461,0.11344
"113",462,0.11335
"114",463,0.11331
"115",464,0.1136
"116",465,0.1136
"117",466,0.11338
"118",467,0.11326
"119",468,0.11326
"120",469,0.11337
"121",470,0.11351
"122",471,0.11343
"123",472,0.11326
"124",473,0.11313
"125",474,0.11318
"126",475,0.11323
"127",476,0.11299
"128",477,0.11298
"129",478,0.113
"130",479,0.11278
"131",480,0.11272
"132",481,0.11275
"133",482,0.11274
"134",483,0.1128
"135",484,0.1128
"136",485,0.11252
"137",486,0.11256
"138",487,0.11271
"139",488,0.1127
"140",489,0.11305
"141",490,0.11337
"142",491,0.11339
"143",492,0.11354
"144",493,0.11383
"145",494,0.11427
"146",495,0.11459
"147",496,0.11483
"148",497,0.11505
"149",498,0.11539
"150",499,0.11587
"151",500,0.11651
"152",501,0.11717
"153",502,0.11792
"154",503,0.11879
"155",504,0.11962
"156",505,0.1206
"157",506,0.12174
"158",507,0.12295
"159",508,0.12429
"160",509,0.12578
"161",510,0.12756
"162",511,0.12939
"163",512,0.13132
"164",513,0.13351
"165",514,0.13581
"166",515,0.13828
"167",516,0.14106
"168",517,0.14403
"169",518,0.14714
"170",519,0.15035
"171",520,0.15388
"172",521,0.15745
"173",522,0.16077
"174",523,0.16415
"175",524,0.1677
"176",525,0.17152
"177",526,0.1751
"178",527,0.1784
"179",528,0.18144
"180",529,0.18478
"181",530,0.18775
"182",531,0.19025
"183",532,0.19267
"184",533,0.19495
"185",534,0.19702
"186",535,0.19874
"187",536,0.20041
"188",537,0.202
"189",538,0.20343
"190",539,0.20456
"191",540,0.20555
"192",541,0.20662
"193",542,0.20743
"194",543,0.20827
"195",544,0.20933
"196",545,0.21008
"197",546,0.21082
"198",547,0.21165
"199",548,0.21241
"200",549,0.21306
"201",550,0.21358
"202",551,0.21408
"203",552,0.21446
"204",553,0.21463
"205",554,0.21449
"206",555,0.21421
"207",556,0.21382
"208",557,0.21334
"209",558,0.21257
"210",559,0.21161
"211",560,0.21052
"212",561,0.20933
"213",562,0.20802
"214",563,0.20656
"215",564,0.2049
"216",565,0.20303
"217",566,0.20102
"218",567,0.19905
"219",568,0.19683
"220",569,0.19454
"221",570,0.19235
"222",571,0.19006
"223",572,0.18767
"224",573,0.18525
"225",574,0.18322
"226",575,0.18119
"227",576,0.17915
"228",577,0.17737
"229",578,0.17564
"230",579,0.17391
"231",580,0.17216
"232",581,0.17058
"233",582,0.16923
"234",583,0.16808
"235",584,0.16681
"236",585,0.16563
"237",586,0.16457
"238",587,0.16349
"239",588,0.16253
"240",589,0.16166
"241",590,0.16082
"242",591,0.16027
"243",592,0.15975
"244",593,0.15911
"245",594,0.15862
"246",595,0.1581
"247",596,0.15755
"248",597,0.15709
"249",598,0.15663
"250",599,0.15615
"251",600,0.15561
"252",601,0.15512
"253",602,0.1546
"254",603,0.15403
"255",604,0.15355
"256",605,0.15292
"257",606,0.15211
"258",607,0.15131
"259",608,0.15044
"260",609,0.14949
"261",610,0.14847
"262",611,0.14741
"263",612,0.14625
"264",613,0.14505
"265",614,0.14404
"266",615,0.14298
"267",616,0.14194
"268",617,0.14106
"269",618,0.14018
"270",619,0.1394
"271",620,0.13877
"272",621,0.13823
"273",622,0.13768
"274",623,0.13717
"275",624,0.13678
"276",625,0.13657
"277",626,0.13648
"278",627,0.13646
"279",628,0.13662
"280",629,0.13658
"281",630,0.13637
"282",631,0.13618
"283",632,0.13587
"284",633,0.1355
"285",634,0.13511
"286",635,0.13462
"287",636,0.13396
"288",637,0.13317
"289",638,0.13238
"290",639,0.13134
"291",640,0.13021
"292",641,0.12906
"293",642,0.12778
"294",643,0.12653
"295",644,0.12535
"296",645,0.12422
"297",646,0.12309
"298",647,0.12206
"299",648,0.12116
"300",649,0.12035
"301",650,0.11967
"302",651,0.11907
"303",652,0.11853
"304",653,0.11806
"305",654,0.11767
"306",655,0.11727
"307",656,0.11677
"308",657,0.11622
"309",658,0.1156
"310",659,0.11489
"311",660,0.11408
"312",661,0.11331
"313",662,0.11255
"314",663,0.11178
"315",664,0.11105
"316",665,0.11045
"317",666,0.10995
"318",667,0.10947
"319",668,0.10904
"320",669,0.10874
"321",670,0.10857
"322",671,0.10844
"323",672,0.10832
"324",673,0.10825
"325",674,0.10827
"326",675,0.10834
"327",676,0.10847
"328",677,0.10874
"329",678,0.10917
"330",679,0.10959
"331",680,0.11013
"332",681,0.11079
"333",682,0.11148
"334",683,0.11248
"335",684,0.11365
"336",685,0.11503
"337",686,0.11689
"338",687,0.11902
"339",688,0.12166
"340",689,0.12495
"341",690,0.12855
"342",691,0.13311
"343",692,0.13826
"344",693,0.14378
"345",694,0.15064
"346",695,0.15775
"347",696,0.16552
"348",697,0.17439
"349",698,0.18297
"350",699,0.19243
"351",700,0.20258
"352",701,0.2128
"353",702,0.22245
"354",703,0.23266
"355",704,0.24287
"356",705,0.25223
"357",706,0.26236
"358",707,0.27259
"359",708,0.28244
"360",709,0.29167
"361",710,0.30137
"362",711,0.31118
"363",712,0.32093
"364",713,0.33041
"365",714,0.33915
"366",715,0.34834
"367",716,0.35783
"368",717,0.36705
"369",718,0.37559
"370",719,0.3844
"371",720,0.39335
"372",721,0.40206
"373",722,0.41068
"374",723,0.41918
"375",724,0.42742
"376",725,0.43522
"377",726,0.44228
"378",727,0.44954
"379",728,0.45674
"380",729,0.46362
"381",730,0.47014
"382",731,0.4764
"383",732,0.48237
"384",733,0.48799
"385",734,0.49314
"386",735,0.49804
"387",736,0.50273
"388",737,0.50717
"389",738,0.51129
"390",739,0.51509
"391",740,0.51863
"392",741,0.52182
"393",742,0.52466
"394",743,0.52751
"395",744,0.53021
"396",745,0.53271
"397",746,0.53495
"398",747,0.53686
"399",748,0.53866
"400",749,0.54029
"401",750,0.54176
"402",751,0.54314
"403",752,0.54442
