"","Wavelength","Reflectance"
"1",350,0.19264
"2",351,0.18537
"3",352,0.18484
"4",353,0.17854
"5",354,0.17014
"6",355,0.1656
"7",356,0.1621
"8",357,0.15931
"9",358,0.15752
"10",359,0.15421
"11",360,0.14875
"12",361,0.14613
"13",362,0.14311
"14",363,0.13734
"15",364,0.13943
"16",365,0.14228
"17",366,0.13273
"18",367,0.12505
"19",368,0.12006
"20",369,0.11656
"21",370,0.11361
"22",371,0.11069
"23",372,0.10649
"24",373,0.1021
"25",374,0.09812
"26",375,0.09698
"27",376,0.09722
"28",377,0.09776
"29",378,0.09671
"30",379,0.09526
"31",380,0.09699
"32",381,0.09663
"33",382,0.0935
"34",383,0.08822
"35",384,0.08542
"36",385,0.0861
"37",386,0.08236
"38",387,0.07851
"39",388,0.07657
"40",389,0.0724
"41",390,0.0685
"42",391,0.06728
"43",392,0.06745
"44",393,0.06781
"45",394,0.06606
"46",395,0.0658
"47",396,0.06666
"48",397,0.0667
"49",398,0.06703
"50",399,0.0676
"51",400,0.06703
"52",401,0.0677
"53",402,0.07017
"54",403,0.07196
"55",404,0.07274
"56",405,0.07209
"57",406,0.07318
"58",407,0.07497
"59",408,0.07675
"60",409,0.08088
"61",410,0.08313
"62",411,0.07755
"63",412,0.07269
"64",413,0.06947
"65",414,0.06982
"66",415,0.06963
"67",416,0.06919
"68",417,0.07026
"69",418,0.07146
"70",419,0.07252
"71",420,0.07314
"72",421,0.07338
"73",422,0.07343
"74",423,0.07409
"75",424,0.07445
"76",425,0.0743
"77",426,0.07423
"78",427,0.07392
"79",428,0.07329
"80",429,0.07288
"81",430,0.07255
"82",431,0.07227
"83",432,0.07243
"84",433,0.07236
"85",434,0.07156
"86",435,0.07176
"87",436,0.0729
"88",437,0.07497
"89",438,0.07605
"90",439,0.07607
"91",440,0.07491
"92",441,0.07362
"93",442,0.07265
"94",443,0.07259
"95",444,0.07281
"96",445,0.07296
"97",446,0.07256
"98",447,0.07193
"99",448,0.0715
"100",449,0.07184
"101",450,0.07181
"102",451,0.07152
"103",452,0.07108
"104",453,0.07078
"105",454,0.07061
"106",455,0.07064
"107",456,0.07029
"108",457,0.0699
"109",458,0.06994
"110",459,0.0698
"111",460,0.06951
"112",461,0.06929
"113",462,0.06933
"114",463,0.06949
"115",464,0.06936
"116",465,0.0694
"117",466,0.06948
"118",467,0.06922
"119",468,0.06964
"120",469,0.07015
"121",470,0.06952
"122",471,0.06912
"123",472,0.06897
"124",473,0.06913
"125",474,0.06893
"126",475,0.06864
"127",476,0.06866
"128",477,0.06852
"129",478,0.06829
"130",479,0.06808
"131",480,0.06791
"132",481,0.06779
"133",482,0.06771
"134",483,0.06763
"135",484,0.06756
"136",485,0.0675
"137",486,0.06752
"138",487,0.06753
"139",488,0.06742
"140",489,0.06751
"141",490,0.06764
"142",491,0.06772
"143",492,0.06774
"144",493,0.06783
"145",494,0.06811
"146",495,0.06816
"147",496,0.06812
"148",497,0.0681
"149",498,0.06815
"150",499,0.06828
"151",500,0.06849
"152",501,0.06889
"153",502,0.06921
"154",503,0.06937
"155",504,0.06967
"156",505,0.07012
"157",506,0.07067
"158",507,0.07116
"159",508,0.07167
"160",509,0.07224
"161",510,0.07292
"162",511,0.07386
"163",512,0.07495
"164",513,0.07597
"165",514,0.07709
"166",515,0.07835
"167",516,0.07977
"168",517,0.08121
"169",518,0.08271
"170",519,0.08433
"171",520,0.08621
"172",521,0.0882
"173",522,0.09016
"174",523,0.092
"175",524,0.09386
"176",525,0.09584
"177",526,0.09782
"178",527,0.09966
"179",528,0.10131
"180",529,0.10295
"181",530,0.1045
"182",531,0.10594
"183",532,0.10715
"184",533,0.10837
"185",534,0.10954
"186",535,0.11033
"187",536,0.11111
"188",537,0.11187
"189",538,0.11252
"190",539,0.11308
"191",540,0.11351
"192",541,0.11377
"193",542,0.11411
"194",543,0.11447
"195",544,0.11477
"196",545,0.11504
"197",546,0.11536
"198",547,0.11573
"199",548,0.11608
"200",549,0.11631
"201",550,0.11644
"202",551,0.11658
"203",552,0.11663
"204",553,0.11655
"205",554,0.1163
"206",555,0.116
"207",556,0.1156
"208",557,0.11506
"209",558,0.11437
"210",559,0.11371
"211",560,0.11312
"212",561,0.11225
"213",562,0.11125
"214",563,0.11021
"215",564,0.10929
"216",565,0.1082
"217",566,0.10697
"218",567,0.10576
"219",568,0.10436
"220",569,0.10296
"221",570,0.10172
"222",571,0.10028
"223",572,0.0988
"224",573,0.0974
"225",574,0.09624
"226",575,0.09507
"227",576,0.09389
"228",577,0.09286
"229",578,0.0918
"230",579,0.09076
"231",580,0.08992
"232",581,0.0891
"233",582,0.08827
"234",583,0.08744
"235",584,0.08681
"236",585,0.08621
"237",586,0.0856
"238",587,0.08506
"239",588,0.08457
"240",589,0.08411
"241",590,0.08365
"242",591,0.08339
"243",592,0.08316
"244",593,0.08284
"245",594,0.08251
"246",595,0.08224
"247",596,0.08204
"248",597,0.08184
"249",598,0.08163
"250",599,0.08141
"251",600,0.08117
"252",601,0.08088
"253",602,0.0806
"254",603,0.08036
"255",604,0.08013
"256",605,0.07974
"257",606,0.07922
"258",607,0.07881
"259",608,0.07834
"260",609,0.07782
"261",610,0.07724
"262",611,0.07673
"263",612,0.07619
"264",613,0.07562
"265",614,0.075
"266",615,0.07441
"267",616,0.07389
"268",617,0.07345
"269",618,0.07302
"270",619,0.07262
"271",620,0.07227
"272",621,0.072
"273",622,0.07173
"274",623,0.07147
"275",624,0.07129
"276",625,0.07117
"277",626,0.07107
"278",627,0.07098
"279",628,0.07099
"280",629,0.07094
"281",630,0.07084
"282",631,0.07075
"283",632,0.0706
"284",633,0.07048
"285",634,0.07041
"286",635,0.07017
"287",636,0.06994
"288",637,0.06968
"289",638,0.06932
"290",639,0.069
"291",640,0.06866
"292",641,0.06827
"293",642,0.06789
"294",643,0.06748
"295",644,0.06708
"296",645,0.06671
"297",646,0.06633
"298",647,0.06597
"299",648,0.06565
"300",649,0.06541
"301",650,0.06508
"302",651,0.06478
"303",652,0.06465
"304",653,0.06441
"305",654,0.06417
"306",655,0.06395
"307",656,0.06377
"308",657,0.06352
"309",658,0.06329
"310",659,0.06308
"311",660,0.06271
"312",661,0.06247
"313",662,0.06228
"314",663,0.06204
"315",664,0.06184
"316",665,0.06177
"317",666,0.06178
"318",667,0.0617
"319",668,0.06171
"320",669,0.0618
"321",670,0.06191
"322",671,0.062
"323",672,0.06216
"324",673,0.06232
"325",674,0.06244
"326",675,0.06271
"327",676,0.06303
"328",677,0.06337
"329",678,0.06373
"330",679,0.06409
"331",680,0.06448
"332",681,0.06491
"333",682,0.06537
"334",683,0.06587
"335",684,0.06638
"336",685,0.06689
"337",686,0.06753
"338",687,0.06823
"339",688,0.06906
"340",689,0.0701
"341",690,0.07137
"342",691,0.07311
"343",692,0.07521
"344",693,0.07758
"345",694,0.08058
"346",695,0.084
"347",696,0.08795
"348",697,0.09255
"349",698,0.09722
"350",699,0.10256
"351",700,0.1085
"352",701,0.11471
"353",702,0.12067
"354",703,0.12711
"355",704,0.13377
"356",705,0.14021
"357",706,0.14719
"358",707,0.15441
"359",708,0.16153
"360",709,0.1683
"361",710,0.17576
"362",711,0.18345
"363",712,0.19124
"364",713,0.19912
"365",714,0.20659
"366",715,0.21461
"367",716,0.22307
"368",717,0.23153
"369",718,0.23959
"370",719,0.24803
"371",720,0.25685
"372",721,0.2658
"373",722,0.27478
"374",723,0.2837
"375",724,0.29265
"376",725,0.30152
"377",726,0.30954
"378",727,0.31799
"379",728,0.32651
"380",729,0.33477
"381",730,0.34285
"382",731,0.35064
"383",732,0.35815
"384",733,0.3654
"385",734,0.37233
"386",735,0.37904
"387",736,0.38545
"388",737,0.39149
"389",738,0.39717
