"","Wavelength","Reflectance"
"1",350,0.25729
"2",351,0.25392
"3",352,0.23978
"4",353,0.22563
"5",354,0.21514
"6",355,0.21684
"7",356,0.21507
"8",357,0.20968
"9",358,0.20408
"10",359,0.20062
"11",360,0.19979
"12",361,0.19156
"13",362,0.18321
"14",363,0.1799
"15",364,0.17812
"16",365,0.17655
"17",366,0.1727
"18",367,0.16812
"19",368,0.16301
"20",369,0.1579
"21",370,0.15036
"22",371,0.14067
"23",372,0.14115
"24",373,0.14025
"25",374,0.13179
"26",375,0.12848
"27",376,0.12817
"28",377,0.12999
"29",378,0.12942
"30",379,0.12727
"31",380,0.12585
"32",381,0.12759
"33",382,0.13084
"34",383,0.12543
"35",384,0.12133
"36",385,0.12097
"37",386,0.11867
"38",387,0.11382
"39",388,0.10561
"40",389,0.10158
"41",390,0.09973
"42",391,0.09878
"43",392,0.09734
"44",393,0.09612
"45",394,0.09644
"46",395,0.09743
"47",396,0.09861
"48",397,0.0986
"49",398,0.10006
"50",399,0.1028
"51",400,0.10337
"52",401,0.10343
"53",402,0.10346
"54",403,0.10433
"55",404,0.10548
"56",405,0.10667
"57",406,0.10808
"58",407,0.11087
"59",408,0.11598
"60",409,0.11962
"61",410,0.1199
"62",411,0.1139
"63",412,0.11016
"64",413,0.10821
"65",414,0.10737
"66",415,0.107
"67",416,0.10733
"68",417,0.10954
"69",418,0.10968
"70",419,0.10859
"71",420,0.10994
"72",421,0.11129
"73",422,0.11214
"74",423,0.1128
"75",424,0.11267
"76",425,0.11171
"77",426,0.11191
"78",427,0.11184
"79",428,0.11108
"80",429,0.11097
"81",430,0.11071
"82",431,0.11005
"83",432,0.10954
"84",433,0.10949
"85",434,0.1102
"86",435,0.11046
"87",436,0.11094
"88",437,0.11209
"89",438,0.11324
"90",439,0.11351
"91",440,0.11221
"92",441,0.11134
"93",442,0.11096
"94",443,0.11141
"95",444,0.11101
"96",445,0.11037
"97",446,0.11035
"98",447,0.11085
"99",448,0.11128
"100",449,0.11079
"101",450,0.11102
"102",451,0.11132
"103",452,0.11076
"104",453,0.1105
"105",454,0.11039
"106",455,0.11022
"107",456,0.11032
"108",457,0.11036
"109",458,0.10991
"110",459,0.10991
"111",460,0.11013
"112",461,0.10987
"113",462,0.10964
"114",463,0.10957
"115",464,0.1098
"116",465,0.1099
"117",466,0.10985
"118",467,0.10968
"119",468,0.10985
"120",469,0.11018
"121",470,0.11026
"122",471,0.10999
"123",472,0.10968
"124",473,0.10978
"125",474,0.10967
"126",475,0.10955
"127",476,0.10966
"128",477,0.1099
"129",478,0.10995
"130",479,0.10932
"131",480,0.10917
"132",481,0.10932
"133",482,0.10957
"134",483,0.10945
"135",484,0.10925
"136",485,0.10941
"137",486,0.10947
"138",487,0.10947
"139",488,0.10942
"140",489,0.10969
"141",490,0.11013
"142",491,0.11062
"143",492,0.11076
"144",493,0.11092
"145",494,0.11135
"146",495,0.1118
"147",496,0.11222
"148",497,0.11258
"149",498,0.11308
"150",499,0.11367
"151",500,0.11435
"152",501,0.11504
"153",502,0.11588
"154",503,0.11691
"155",504,0.11798
"156",505,0.11906
"157",506,0.12021
"158",507,0.12178
"159",508,0.12347
"160",509,0.12526
"161",510,0.12729
"162",511,0.12943
"163",512,0.13172
"164",513,0.13432
"165",514,0.13693
"166",515,0.13972
"167",516,0.14323
"168",517,0.1466
"169",518,0.14998
"170",519,0.15362
"171",520,0.15747
"172",521,0.16143
"173",522,0.16542
"174",523,0.16925
"175",524,0.17314
"176",525,0.17722
"177",526,0.18102
"178",527,0.18464
"179",528,0.18813
"180",529,0.19169
"181",530,0.19492
"182",531,0.19773
"183",532,0.20028
"184",533,0.20271
"185",534,0.20498
"186",535,0.2068
"187",536,0.20855
"188",537,0.21021
"189",538,0.21167
"190",539,0.213
"191",540,0.21421
"192",541,0.21527
"193",542,0.21627
"194",543,0.21728
"195",544,0.21836
"196",545,0.2194
"197",546,0.22033
"198",547,0.22111
"199",548,0.22192
"200",549,0.22271
"201",550,0.22342
"202",551,0.224
"203",552,0.2244
"204",553,0.22457
"205",554,0.2245
"206",555,0.22428
"207",556,0.22383
"208",557,0.22312
"209",558,0.22228
"210",559,0.22126
"211",560,0.22006
"212",561,0.21883
"213",562,0.21741
"214",563,0.21578
"215",564,0.21387
"216",565,0.21189
"217",566,0.20983
"218",567,0.20759
"219",568,0.20503
"220",569,0.20243
"221",570,0.20007
"222",571,0.19745
"223",572,0.19481
"224",573,0.19232
"225",574,0.19012
"226",575,0.18781
"227",576,0.18545
"228",577,0.18351
"229",578,0.18159
"230",579,0.17964
"231",580,0.17762
"232",581,0.17597
"233",582,0.17455
"234",583,0.17323
"235",584,0.17168
"236",585,0.17032
"237",586,0.1692
"238",587,0.16805
"239",588,0.16696
"240",589,0.16593
"241",590,0.16495
"242",591,0.16423
"243",592,0.16359
"244",593,0.16288
"245",594,0.16226
"246",595,0.16166
"247",596,0.16106
"248",597,0.16051
"249",598,0.15994
"250",599,0.15935
"251",600,0.15877
"252",601,0.15825
"253",602,0.15768
"254",603,0.15702
"255",604,0.15637
"256",605,0.15561
"257",606,0.15475
"258",607,0.1539
"259",608,0.15292
"260",609,0.15184
"261",610,0.15073
"262",611,0.14955
"263",612,0.14829
"264",613,0.14699
"265",614,0.1458
"266",615,0.14463
"267",616,0.1435
"268",617,0.14245
"269",618,0.14156
"270",619,0.14067
"271",620,0.13973
"272",621,0.13906
"273",622,0.1385
"274",623,0.13798
"275",624,0.13741
"276",625,0.13709
"277",626,0.13695
"278",627,0.13692
"279",628,0.137
"280",629,0.13693
"281",630,0.13673
"282",631,0.1365
"283",632,0.13614
"284",633,0.1357
"285",634,0.1352
"286",635,0.13455
"287",636,0.13371
"288",637,0.13274
"289",638,0.13181
"290",639,0.13058
"291",640,0.12926
"292",641,0.12795
"293",642,0.12665
"294",643,0.12524
"295",644,0.12378
"296",645,0.12239
"297",646,0.12126
"298",647,0.12012
"299",648,0.11895
"300",649,0.11793
"301",650,0.11721
"302",651,0.1166
"303",652,0.11593
"304",653,0.11531
"305",654,0.11473
"306",655,0.11416
"307",656,0.11359
"308",657,0.11291
"309",658,0.1122
"310",659,0.11145
"311",660,0.11056
"312",661,0.10965
"313",662,0.10875
"314",663,0.10783
"315",664,0.10693
"316",665,0.10622
"317",666,0.10564
"318",667,0.10504
"319",668,0.1045
"320",669,0.10406
"321",670,0.10374
"322",671,0.10346
"323",672,0.10331
"324",673,0.10318
"325",674,0.10305
"326",675,0.10316
"327",676,0.1033
"328",677,0.10344
"329",678,0.10364
"330",679,0.10401
"331",680,0.10443
"332",681,0.10494
"333",682,0.10574
"334",683,0.10677
"335",684,0.10801
"336",685,0.10957
"337",686,0.11183
"338",687,0.11432
"339",688,0.1174
"340",689,0.12127
"341",690,0.12554
"342",691,0.13098
"343",692,0.13712
"344",693,0.14369
"345",694,0.15183
"346",695,0.16018
"347",696,0.16917
"348",697,0.17932
"349",698,0.18928
"350",699,0.20008
"351",700,0.21153
"352",701,0.22297
"353",702,0.23359
"354",703,0.2447
"355",704,0.25579
"356",705,0.26601
"357",706,0.27672
"358",707,0.28737
"359",708,0.29754
"360",709,0.30702
"361",710,0.31692
"362",711,0.32681
"363",712,0.33652
"364",713,0.34595
"365",714,0.35457
"366",715,0.36347
"367",716,0.37261
"368",717,0.38157
"369",718,0.38971
"370",719,0.39808
"371",720,0.40656
"372",721,0.41476
"373",722,0.42267
"374",723,0.43055
"375",724,0.43812
"376",725,0.44513
"377",726,0.45148
"378",727,0.45811
"379",728,0.46456
"380",729,0.4705
"381",730,0.47618
"382",731,0.48182
"383",732,0.48713
"384",733,0.49199
"385",734,0.4965
"386",735,0.50067
"387",736,0.50468
"388",737,0.50847
"389",738,0.51193
"390",739,0.51512
"391",740,0.51798
"392",741,0.52063
"393",742,0.52321
"394",743,0.52568
"395",744,0.52776
"396",745,0.52967
"397",746,0.5315
"398",747,0.53318
"399",748,0.53464
"400",749,0.53598
"401",750,0.5372
"402",751,0.53828
"403",752,0.53928
"404",753,0.54012
"405",754,0.54098
"406",755,0.54184
"407",756,0.54226
"408",757,0.54294
"409",758,0.54342
"410",759,0.54375
"411",760,0.54413
"412",761,0.54456
"413",762,0.54492
"414",763,0.54511
"415",764,0.54515
"416",765,0.54515
"417",766,0.54524
"418",767,0.54524
"419",768,0.54522
"420",769,0.54525
"421",770,0.54532
"422",771,0.54529
"423",772,0.54531
"424",773,0.54537
"425",774,0.5454
"426",775,0.54524
"427",776,0.54516
"428",777,0.54513
"429",778,0.54513
"430",779,0.54512
"431",780,0.54494
"432",781,0.5449
"433",782,0.54464
"434",783,0.54432
"435",784,0.54441
"436",785,0.54427
"437",786,0.54422
"438",787,0.5442
"439",788,0.54413
"440",789,0.54402
"441",790,0.5441
"442",791,0.54395
"443",792,0.54381
"444",793,0.5437
"445",794,0.54349
"446",795,0.54329
"447",796,0.54323
"448",797,0.54319
"449",798,0.54314
"450",799,0.54307
"451",800,0.54297
"452",801,0.54293
"453",802,0.5429
"454",803,0.54287
"455",804,0.54281
"456",805,0.54262
"457",806,0.54258
"458",807,0.5423
"459",808,0.54223
"460",809,0.54223
"461",810,0.54188
"462",811,0.54199
"463",812,0.54178
"464",813,0.54175
"465",814,0.54169
"466",815,0.54149
"467",816,0.54147
"468",817,0.5414
"469",818,0.54152
"470",819,0.54138
"471",820,0.54124
"472",821,0.54131
"473",822,0.54101
"474",823,0.54091
"475",824,0.54095
"476",825,0.54098
"477",826,0.54094
"478",827,0.54082
"479",828,0.54057
"480",829,0.54053
"481",830,0.54041
"482",831,0.54027
"483",832,0.5402
"484",833,0.54012
"485",834,0.53978
