"","Wavelength","Reflectance"
"1",350,0.16468
"2",351,0.16147
"3",352,0.15866
"4",353,0.15757
"5",354,0.15617
"6",355,0.15035
"7",356,0.14657
"8",357,0.14425
"9",358,0.13981
"10",359,0.13512
"11",360,0.13073
"12",361,0.1286
"13",362,0.12663
"14",363,0.12327
"15",364,0.11912
"16",365,0.11561
"17",366,0.11589
"18",367,0.11342
"19",368,0.10904
"20",369,0.1071
"21",370,0.10522
"22",371,0.10264
"23",372,0.09821
"24",373,0.09301
"25",374,0.08765
"26",375,0.08715
"27",376,0.08795
"28",377,0.08669
"29",378,0.08706
"30",379,0.08865
"31",380,0.09049
"32",381,0.08904
"33",382,0.08472
"34",383,0.08275
"35",384,0.08028
"36",385,0.07668
"37",386,0.07357
"38",387,0.07071
"39",388,0.06807
"40",389,0.06599
"41",390,0.0644
"42",391,0.06337
"43",392,0.06218
"44",393,0.06096
"45",394,0.05986
"46",395,0.05939
"47",396,0.05961
"48",397,0.06055
"49",398,0.06247
"50",399,0.06479
"51",400,0.06475
"52",401,0.06536
"53",402,0.06735
"54",403,0.06839
"55",404,0.06883
"56",405,0.06874
"57",406,0.06887
"58",407,0.07
"59",408,0.07269
"60",409,0.07725
"61",410,0.0797
"62",411,0.07438
"63",412,0.07113
"64",413,0.06942
"65",414,0.06831
"66",415,0.06854
"67",416,0.06941
"68",417,0.06925
"69",418,0.06922
"70",419,0.06951
"71",420,0.07068
"72",421,0.07119
"73",422,0.07096
"74",423,0.0712
"75",424,0.07154
"76",425,0.07184
"77",426,0.07142
"78",427,0.07062
"79",428,0.06964
"80",429,0.06871
"81",430,0.0681
"82",431,0.06794
"83",432,0.06805
"84",433,0.06821
"85",434,0.06826
"86",435,0.06866
"87",436,0.06937
"88",437,0.07036
"89",438,0.07089
"90",439,0.07073
"91",440,0.06968
"92",441,0.06881
"93",442,0.06823
"94",443,0.06821
"95",444,0.06793
"96",445,0.06769
"97",446,0.06793
"98",447,0.06792
"99",448,0.06768
"100",449,0.06721
"101",450,0.06703
"102",451,0.06695
"103",452,0.06666
"104",453,0.06642
"105",454,0.06611
"106",455,0.06553
"107",456,0.06526
"108",457,0.06509
"109",458,0.06475
"110",459,0.06437
"111",460,0.06407
"112",461,0.06411
"113",462,0.06389
"114",463,0.06353
"115",464,0.0634
"116",465,0.06323
"117",466,0.0631
"118",467,0.06331
"119",468,0.06325
"120",469,0.063
"121",470,0.06278
"122",471,0.06245
"123",472,0.06213
"124",473,0.06198
"125",474,0.06173
