"","Wavelength","Reflectance"
"1",350,0.22878
"2",351,0.2311
"3",352,0.21605
"4",353,0.21018
"5",354,0.20768
"6",355,0.19949
"7",356,0.1875
"8",357,0.17669
"9",358,0.18454
"10",359,0.18646
"11",360,0.17582
"12",361,0.1715
"13",362,0.16853
"14",363,0.16399
"15",364,0.16295
"16",365,0.16278
"17",366,0.15892
"18",367,0.15423
"19",368,0.14944
"20",369,0.14652
"21",370,0.14109
"22",371,0.1324
"23",372,0.12876
"24",373,0.12425
"25",374,0.11589
"26",375,0.11622
"27",376,0.11907
"28",377,0.11923
"29",378,0.11753
"30",379,0.11531
"31",380,0.11586
"32",381,0.11611
"33",382,0.11544
"34",383,0.11351
"35",384,0.11003
"36",385,0.10504
"37",386,0.10099
"38",387,0.09607
"39",388,0.08943
"40",389,0.08841
"41",390,0.08843
"42",391,0.08517
"43",392,0.08326
"44",393,0.08226
"45",394,0.08132
"46",395,0.08183
"47",396,0.08288
"48",397,0.08084
"49",398,0.08059
"50",399,0.08261
"51",400,0.08436
"52",401,0.08595
"53",402,0.08718
"54",403,0.08708
"55",404,0.08717
"56",405,0.08832
"57",406,0.08874
"58",407,0.09016
"59",408,0.09381
"60",409,0.09884
"61",410,0.1014
"62",411,0.09605
"63",412,0.09135
"64",413,0.08799
"65",414,0.08724
"66",415,0.08738
"67",416,0.08801
"68",417,0.08867
"69",418,0.08996
"70",419,0.09147
"71",420,0.0918
"72",421,0.09199
"73",422,0.0924
"74",423,0.09371
"75",424,0.09458
"76",425,0.09461
"77",426,0.09429
"78",427,0.09431
"79",428,0.09487
"80",429,0.09472
"81",430,0.09456
"82",431,0.09463
"83",432,0.09471
"84",433,0.09468
"85",434,0.09444
"86",435,0.09479
"87",436,0.09576
"88",437,0.09738
"89",438,0.09818
"90",439,0.09839
"91",440,0.0981
"92",441,0.09718
"93",442,0.0962
"94",443,0.09576
"95",444,0.09528
"96",445,0.09503
"97",446,0.09543
"98",447,0.09593
"99",448,0.09609
"100",449,0.09528
