"","Wavelength","Reflectance"
"1",350,0.24389
"2",351,0.23815
"3",352,0.22512
"4",353,0.22713
"5",354,0.23031
"6",355,0.20804
"7",356,0.1958
"8",357,0.19351
"9",358,0.19293
"10",359,0.19016
"11",360,0.18378
"12",361,0.18184
"13",362,0.1797
"14",363,0.17414
"15",364,0.1689
"16",365,0.16476
"17",366,0.16399
"18",367,0.15925
"19",368,0.15245
"20",369,0.15275
"21",370,0.1477
"22",371,0.1348
"23",372,0.13035
"24",373,0.12871
"25",374,0.1277
"26",375,0.12521
"27",376,0.12251
"28",377,0.12065
"29",378,0.11934
"30",379,0.11832
"31",380,0.11681
"32",381,0.11688
"33",382,0.11806
"34",383,0.11706
"35",384,0.11383
"36",385,0.10844
"37",386,0.10463
"38",387,0.1009
"39",388,0.09662
"40",389,0.0923
"41",390,0.08918
"42",391,0.08891
"43",392,0.08754
"44",393,0.08599
"45",394,0.08595
"46",395,0.08633
"47",396,0.08685
"48",397,0.08677
"49",398,0.08802
"50",399,0.09043
"51",400,0.09139
"52",401,0.09218
"53",402,0.09311
"54",403,0.09422
"55",404,0.09541
"56",405,0.09665
"57",406,0.09815
"58",407,0.10149
"59",408,0.10793
"60",409,0.11153
"61",410,0.1107
"62",411,0.10278
"63",412,0.09916
"64",413,0.09807
"65",414,0.09646
"66",415,0.09602
"67",416,0.09672
"68",417,0.09851
"69",418,0.09916
"70",419,0.09892
"71",420,0.09911
"72",421,0.10008
"73",422,0.10158
"74",423,0.10202
"75",424,0.1022
"76",425,0.1023
"77",426,0.10223
"78",427,0.102
"79",428,0.10164
"80",429,0.10106
"81",430,0.10063
"82",431,0.10049
"83",432,0.09993
"84",433,0.09974
"85",434,0.10049
"86",435,0.10084
"87",436,0.10167
"88",437,0.10356
"89",438,0.10438
"90",439,0.10416
"91",440,0.10287
"92",441,0.10172
"93",442,0.10097
"94",443,0.10108
"95",444,0.10122
"96",445,0.10126
"97",446,0.10098
"98",447,0.10104
"99",448,0.10122
"100",449,0.1012
"101",450,0.10088
"102",451,0.10055
"103",452,0.10058
"104",453,0.10047
"105",454,0.10027
"106",455,0.10004
"107",456,0.09998
"108",457,0.09997
