"","Wavelength","Reflectance"
"1",350,0.23393
"2",351,0.22691
"3",352,0.20741
"4",353,0.20806
"5",354,0.215
"6",355,0.20405
"7",356,0.19681
"8",357,0.19303
"9",358,0.18531
"10",359,0.18294
"11",360,0.18746
"12",361,0.17524
"13",362,0.16292
"14",363,0.16223
"15",364,0.16565
"16",365,0.16844
"17",366,0.16139
"18",367,0.15315
"19",368,0.1465
"20",369,0.14876
"21",370,0.1478
"22",371,0.14052
"23",372,0.13671
"24",373,0.13348
"25",374,0.12974
"26",375,0.12294
"27",376,0.11788
"28",377,0.11982
"29",378,0.12117
"30",379,0.12072
"31",380,0.11595
"32",381,0.11593
"33",382,0.11976
"34",383,0.11611
"35",384,0.11139
"36",385,0.10739
"37",386,0.10535
"38",387,0.10245
"39",388,0.09703
"40",389,0.09079
"41",390,0.08654
"42",391,0.08783
"43",392,0.08694
"44",393,0.08529
"45",394,0.08545
"46",395,0.08545
"47",396,0.08519
"48",397,0.08482
"49",398,0.08484
"50",399,0.08555
"51",400,0.08814
"52",401,0.08921
"53",402,0.08796
"54",403,0.08861
"55",404,0.0891
"56",405,0.08847
"57",406,0.08773
"58",407,0.08969
"59",408,0.09657
"60",409,0.10164
"61",410,0.1025
"62",411,0.09538
"63",412,0.09139
"64",413,0.08958
"65",414,0.08844
"66",415,0.08829
"67",416,0.08895
"68",417,0.09002
"69",418,0.09121
"70",419,0.09241
"71",420,0.09355
"72",421,0.09483
"73",422,0.0961
"74",423,0.09632
"75",424,0.09678
"76",425,0.09781
"77",426,0.09873
"78",427,0.09923
"79",428,0.09918
"80",429,0.09887
"81",430,0.09913
"82",431,0.10017
"83",432,0.09959
"84",433,0.0993
"85",434,0.10063
"86",435,0.10144
"87",436,0.10223
"88",437,0.10334
"89",438,0.1054
"90",439,0.10661
"91",440,0.1056
"92",441,0.10439
"93",442,0.10348
"94",443,0.10358
"95",444,0.10358
"96",445,0.10351
"97",446,0.10345
"98",447,0.10364
"99",448,0.10404
"100",449,0.10467
"101",450,0.10433
"102",451,0.10378
"103",452,0.1041
"104",453,0.10366
"105",454,0.10325
"106",455,0.10398
"107",456,0.10394
"108",457,0.1036
"109",458,0.1036
