"","Wavelength","Reflectance"
"1",350,0.25128
"2",351,0.24688
"3",352,0.23545
"4",353,0.23008
"5",354,0.22717
"6",355,0.2207
"7",356,0.21498
"8",357,0.21071
"9",358,0.20989
"10",359,0.20619
"11",360,0.19802
"12",361,0.19546
"13",362,0.19312
"14",363,0.18735
"15",364,0.18008
"16",365,0.17504
"17",366,0.18052
"18",367,0.18092
"19",368,0.17551
"20",369,0.16502
"21",370,0.15674
"22",371,0.15301
"23",372,0.14879
"24",373,0.14502
"25",374,0.14202
"26",375,0.13977
"27",376,0.13827
"28",377,0.1377
"29",378,0.13589
"30",379,0.13447
"31",380,0.13815
"32",381,0.13898
"33",382,0.13617
"34",383,0.13227
"35",384,0.12908
"36",385,0.12712
"37",386,0.12387
"38",387,0.11985
"39",388,0.11519
"40",389,0.11138
"41",390,0.10857
"42",391,0.10713
"43",392,0.10574
"44",393,0.10488
"45",394,0.10569
"46",395,0.10602
"47",396,0.10617
"48",397,0.10784
"49",398,0.10965
"50",399,0.11113
"51",400,0.11175
"52",401,0.11131
"53",402,0.11014
"54",403,0.11332
"55",404,0.11562
"56",405,0.11421
"57",406,0.11481
"58",407,0.11729
"59",408,0.12175
"60",409,0.12752
"61",410,0.13025
"62",411,0.1237
"63",412,0.11921
"64",413,0.11639
"65",414,0.11442
"66",415,0.11414
"67",416,0.11506
"68",417,0.11599
"69",418,0.11728
"70",419,0.11862
"71",420,0.11896
"72",421,0.11959
"73",422,0.12047
"74",423,0.12004
"75",424,0.12006
"76",425,0.12093
"77",426,0.12079
"78",427,0.12
"79",428,0.11883
"80",429,0.11893
"81",430,0.11907
"82",431,0.11877
"83",432,0.11862
"84",433,0.1186
"85",434,0.11874
"86",435,0.11828
"87",436,0.11878
"88",437,0.12137
"89",438,0.12249
"90",439,0.12238
"91",440,0.12106
"92",441,0.11994
"93",442,0.1192
"94",443,0.11919
"95",444,0.1194
"96",445,0.11957
"97",446,0.1194
"98",447,0.11924
"99",448,0.11902
"100",449,0.11864
"101",450,0.11867
"102",451,0.11874
"103",452,0.11839
"104",453,0.11798
"105",454,0.11773
"106",455,0.11795
"107",456,0.11775
"108",457,0.11743
"109",458,0.11742
"110",459,0.11735
"111",460,0.11719
"112",461,0.11685
"113",462,0.11684
"114",463,0.11705
"115",464,0.11719
"116",465,0.11692
"117",466,0.11657
"118",467,0.11713
